epoch,eval/knn_probe_top1,eval/linear_probe_top1_epoch,eval/linear_probe_top1_step,eval/linear_probe_top5_epoch,eval/linear_probe_top5_step,fit/inv_epoch,fit/inv_step,fit/loss_epoch,fit/loss_step,fit/sigreg_epoch,fit/sigreg_step,lr-AdamW,lr-AdamW-1,queue/embedding_fill_pct,queue/label_fill_pct,rankme,rankme/condition_number,rankme/entropy,rankme/top_singular_value,step,train/linear_probe_loss_epoch,train/linear_probe_loss_step,train/pcgrad_conflict_epoch,train/pcgrad_conflict_step,train/pcgrad_cosine_epoch,train/pcgrad_cosine_step,validate/inv_epoch,validate/inv_step,validate/loss_epoch,validate/loss_step,validate/sigreg_epoch,validate/sigreg_step
,,,0.0478515625,,0.7890625,,,,,,,,,1.0,1.0,,,,,20,,,,,,,,0.0,,0.0,,0.0
,,,0.09221668541431427,,0.8315068483352661,,,,,,,,,1.0,1.0,,,,,21,,,,,,,,0.0,,0.0,,0.0
,,,0.0379464291036129,,0.828125,,,,,,,,,1.0,1.0,,,,,22,,,,,,,,0.0,,0.0,,0.0
,,,0.03515625,,0.7890625,,,,,,,,,1.0,1.0,,,,,23,,,,,,,,0.0,,0.0,,0.0
,,,0.049692120403051376,,0.7662561535835266,,,,,,,,,1.0,1.0,,,,,24,,,,,,,,0.0,,0.0,,0.0
,,,0.0078125,,0.7734375,,,,,,,,,1.0,1.0,,,,,25,,,,,,,,0.0,,0.0,,0.0
,,,0.004464285913854837,,0.796875,,,,,,,,,1.0,1.0,,,,,26,,,,,,,,0.0,,0.0,,0.0
,,,0.03537735715508461,,0.7440251708030701,,,,,,,,,1.0,1.0,,,,,27,,,,,,,,0.0,,0.0,,0.0
,,,0.0379464291036129,,0.6953125,,,,,,,,,1.0,1.0,,,,,28,,,,,,,,0.0,,0.0,,0.0
,,,0.0224609375,,0.625,,,,,,,,,1.0,1.0,,,,,29,,,,,,,,0.0,,0.0,,0.0
,,,0.04423164576292038,,0.6964432001113892,,,,,,,,,1.0,1.0,,,,,30,,,,,,,,0.0,,0.0,,0.0
,,,0.029296875,,0.65625,,,,,,,,,1.0,1.0,,,,,31,,,,,,,,0.0,,0.0,,0.0
,,,0.02604166604578495,,0.5625,,,,,,,,,1.0,1.0,,,,,32,,,,,,,,0.0,,0.0,,0.0
,,,0.03415435180068016,,0.559359610080719,,,,,,,,,1.0,1.0,,,,,33,,,,,,,,0.0,,0.0,,0.0
,,,0.0,,0.234375,,,,,,,,,1.0,1.0,,,,,34,,,,,,,,0.0,,0.0,,0.0
,,,0.0017361111240461469,,0.2265625,,,,,,,,,1.0,1.0,,,,,35,,,,,,,,0.0,,0.0,,0.0
,,,0.02985074557363987,,0.6244189143180847,,,,,,,,,1.0,1.0,,,,,36,,,,,,,,0.0,,0.0,,0.0
,,,0.0513392873108387,,1.0,,,,,,,,,1.0,1.0,,,,,37,,,,,,,,0.0,,0.0,,0.0
,,,0.033203125,,0.984375,,,,,,,,,1.0,1.0,,,,,38,,,,,,,,0.0,,0.0,,0.0
,,,0.08782051503658295,,0.937973141670227,,,,,,,,,1.0,1.0,,,,,39,,,,,,,,0.0,,0.0,,0.0
,,,0.0703125,,0.953125,,,,,,,,,1.0,1.0,,,,,40,,,,,,,,0.0,,0.0,,0.0
,,,0.0636160746216774,,0.9609375,,,,,,,,,1.0,1.0,,,,,41,,,,,,,,0.0,,0.0,,0.0
,,,0.07329545170068741,,0.7465909123420715,,,,,,,,,1.0,1.0,,,,,42,,,,,,,,0.0,,0.0,,0.0
,,,0.0066964286379516125,,0.5390625,,,,,,,,,1.0,1.0,,,,,43,,,,,,,,0.0,,0.0,,0.0
,,,0.005859375,,0.515625,,,,,,,,,1.0,1.0,,,,,44,,,,,,,,0.0,,0.0,,0.0
,,,0.04839382693171501,,0.7978723049163818,,,,,,,,,1.0,1.0,,,,,45,,,,,,,,0.0,,0.0,,0.0
,,,0.0498046875,,0.9296875,,,,,,,,,1.0,1.0,,,,,46,,,,,,,,0.0,,0.0,,0.0
,,,0.0390625,,0.953125,,,,,,,,,1.0,1.0,,,,,47,,,,,,,,0.0,,0.0,,0.0
,,,0.052734375,,0.921875,,,,,,,,,1.0,1.0,,,,,48,,,,,,,,0.0,,0.0,,0.0
,,,0.04330708831548691,,0.921259880065918,,,,,,,,,1.0,1.0,,,,,49,,,,,,,,0.0,,0.0,,0.0
,,,0.0458984375,,0.8125,,,,,,,,,1.0,1.0,,,,,50,,,,,,,,0.0,,0.0,,0.0
,,,0.0502232126891613,,0.78125,,,,,,,,,1.0,1.0,,,,,51,,,,,,,,0.0,,0.0,,0.0
,,,0.1264367699623108,,0.8850574493408203,,,,,,,,,1.0,1.0,,,,,52,,,,,,,,0.0,,0.0,,0.0
,,,0.029296875,,0.7890625,,,,,,,,,1.0,1.0,,,,,53,,,,,,,,0.0,,0.0,,0.0
,,,0.0390625,,0.8515625,,,,,,,,,1.0,1.0,,,,,54,,,,,,,,0.0,,0.0,,0.0
,,,0.042308397591114044,,0.7367069721221924,,,,,,,,,1.0,1.0,,,,,55,,,,,,,,0.0,,0.0,,0.0
,,,0.005859375,,0.78125,,,,,,,,,1.0,1.0,,,,,56,,,,,,,,0.0,,0.0,,0.0
,,,0.004464285913854837,,0.78125,,,,,,,,,1.0,1.0,,,,,57,,,,,,,,0.0,,0.0,,0.0
,,,0.03515625,,0.7395833730697632,,,,,,,,,1.0,1.0,,,,,58,,,,,,,,0.0,,0.0,,0.0
,,,0.0322265625,,0.65625,,,,,,,,,1.0,1.0,,,,,59,,,,,,,,0.0,,0.0,,0.0
,,,0.0223214291036129,,0.6875,,,,,,,,,1.0,1.0,,,,,60,,,,,,,,0.0,,0.0,,0.0
,,,0.05364833399653435,,0.6890919208526611,,,,,,,,,1.0,1.0,,,,,61,,,,,,,,0.0,,0.0,,0.0
,,,0.025390625,,0.59375,,,,,,,,,1.0,1.0,,,,,62,,,,,,,,0.0,,0.0,,0.0
,,,0.0321180559694767,,0.671875,,,,,,,,,1.0,1.0,,,,,63,,,,,,,,0.0,,0.0,,0.0
,,,0.023205507546663284,,0.5637168288230896,,,,,,,,,1.0,1.0,,,,,64,,,,,,,,0.0,,0.0,,0.0
,,,0.0008680555620230734,,0.2109375,,,,,,,,,1.0,1.0,,,,,65,,,,,,,,0.0,,0.0,,0.0
,,,0.0009765625,,0.2578125,,,,,,,,,1.0,1.0,,,,,66,,,,,,,,0.0,,0.0,,0.0
,,,0.03068181872367859,,0.6020202040672302,,,,,,,,,1.0,1.0,,,,,67,,,,,,,,0.0,,0.0,,0.0
,,,0.044921875,,1.0,,,,,,,,,1.0,1.0,,,,,68,,,,,,,,0.0,,0.0,,0.0
,,,0.03515625,,0.96875,,,,,,,,,1.0,1.0,,,,,69,,,,,,,,0.0,,0.0,,0.0
,,,0.0946759283542633,,0.9722222089767456,,,,,,,,,1.0,1.0,,,,,70,,,,,,,,0.0,,0.0,,0.0
,,,0.0669642835855484,,0.9296875,,,,,,,,,1.0,1.0,,,,,71,,,,,,,,0.0,,0.0,,0.0
,,,0.0703125,,0.953125,,,,,,,,,1.0,1.0,,,,,72,,,,,,,,0.0,,0.0,,0.0
,,,0.07292503863573074,,0.772958517074585,,,,,,,,,1.0,1.0,,,,,73,,,,,,,,0.0,,0.0,,0.0
,,,0.0033482143189758062,,0.5390625,,,,,,,,,1.0,1.0,,,,,74,,,,,,,,0.0,,0.0,,0.0
,,,0.0068359375,,0.5390625,,,,,,,,,1.0,1.0,,,,,75,,,,,,,,0.0,,0.0,,0.0
,,,0.049825988709926605,,0.738731861114502,,,,,,,,,1.0,1.0,,,,,76,,,,,,,,0.0,,0.0,,0.0
,,,0.0458984375,,0.953125,,,,,,,,,1.0,1.0,,,,,77,,,,,,,,0.0,,0.0,,0.0
,,,0.0458984375,,0.9296875,,,,,,,,,1.0,1.0,,,,,78,,,,,,,,0.0,,0.0,,0.0
,,,0.0970376580953598,,0.8521595001220703,,,,,,,,,1.0,1.0,,,,,79,,,,,,,,0.0,,0.0,,0.0
,,,0.0479910708963871,,0.8671875,,,,,,,,,1.0,1.0,,,,,80,,,,,,,,0.0,,0.0,,0.0
,,,0.0419921875,,0.796875,,,,,,,,,1.0,1.0,,,,,81,,,,,,,,0.0,,0.0,,0.0
,,,0.09718988835811615,,0.8969072103500366,,,,,,,,,1.0,1.0,,,,,82,,,,,,,,0.0,,0.0,,0.0
,,,0.0322265625,,0.8046875,,,,,,,,,1.0,1.0,,,,,83,,,,,,,,0.0,,0.0,,0.0
,,,0.0322265625,,0.78125,,,,,,,,,1.0,1.0,,,,,84,,,,,,,,0.0,,0.0,,0.0
,,,0.049603171646595,,0.7946428656578064,,,,,,,,,1.0,1.0,,,,,85,,,,,,,,0.0,,0.0,,0.0
,,,0.0078125,,0.7578125,,,,,,,,,1.0,1.0,,,,,86,,,,,,,,0.0,,0.0,,0.0
,,,0.005580357275903225,,0.765625,,,,,,,,,1.0,1.0,,,,,87,,,,,,,,0.0,,0.0,,0.0
,,,0.04865967482328415,,0.7027971744537354,,,,,,,,,1.0,1.0,,,,,88,,,,,,,,0.0,,0.0,,0.0
,,,0.0368303582072258,,0.703125,,,,,,,,,1.0,1.0,,,,,89,,,,,,,,0.0,,0.0,,0.0
,,,0.03125,,0.65625,,,,,,,,,1.0,1.0,,,,,90,,,,,,,,0.0,,0.0,,0.0
,,,0.025590552017092705,,0.7322834730148315,,,,,,,,,1.0,1.0,,,,,91,,,,,,,,0.0,,0.0,,0.0
0,0.331164687871933,0.23689281940460205,,0.7416189908981323,,,,,,,,,,,,93.78569030761719,4061716.5,4.541012287139893,434.17327880859375,220,,,,,,,0.0,,0.0,,0.0,
0,,,,,,0.2553297281265259,,3.321046829223633,,153.24546813964844,,,,,,,,,,220,2.646986484527588,,1.0,,-0.6758257150650024,,,,,,,
,,,,,,,,,,,,4.861719457013563e-05,0.03,,,,,,,249,,,,,,,,,,,,
1,,,,,,,0.4317547678947449,,1.4395673274993896,,50.25,,,1.0,1.0,,,,,249,,2.3864428997039795,,1.0,,-0.6569634675979614,,,,,,
,,,,,,,,,,,,5.757647058823518e-05,0.03,,,,,,,299,,,,,,,,,,,,
1,,,,,,,0.4544656276702881,,1.403684377670288,,47.5,,,1.0,1.0,,,,,299,,2.7527122497558594,,1.0,,-0.7319059371948242,,,,,,
,,,,,,,,,,,,6.653574660633477e-05,0.03,,,,,,,349,,,,,,,,,,,,
1,,,,,,,0.4844105839729309,,1.3086292743682861,,41.25,,,1.0,1.0,,,,,349,,2.2411317825317383,,1.0,,-0.7617540955543518,,,,,,
,,,,,,,,,,,,7.54950226244342e-05,0.03,,,,,,,399,,,,,,,,,,,,
1,,,,,,,0.46610647439956665,,1.2200126647949219,,37.75,,,1.0,1.0,,,,,399,,2.419375419616699,,1.0,,-0.5001757144927979,,,,,,
,,,0.021484375,,0.6328125,,,,,,,,,1.0,1.0,,,,,92,,,,,,,,0.0,,0.0,,0.0
,,,0.0225694440305233,,0.6484375,,,,,,,,,1.0,1.0,,,,,93,,,,,,,,0.0,,0.0,,0.0
,,,0.1021065041422844,,0.8527686595916748,,,,,,,,,1.0,1.0,,,,,94,,,,,,,,0.0,,0.0,,0.0
,,,0.091796875,,0.9765625,,,,,,,,,1.0,1.0,,,,,95,,,,,,,,0.0,,0.0,,0.0
,,,0.0810546875,,0.9765625,,,,,,,,,1.0,1.0,,,,,96,,,,,,,,0.0,,0.0,,0.0
,,,0.07628205418586731,,0.9022436141967773,,,,,,,,,1.0,1.0,,,,,97,,,,,,,,0.0,,0.0,,0.0
,,,0.004687500186264515,,0.8203125,,,,,,,,,1.0,1.0,,,,,98,,,,,,,,0.0,,0.0,,0.0
,,,0.007031249813735485,,0.8828125,,,,,,,,,1.0,1.0,,,,,99,,,,,,,,0.0,,0.0,,0.0
,,,0.031046312302350998,,0.843910813331604,,,,,,,,,1.0,1.0,,,,,100,,,,,,,,0.0,,0.0,,0.0
,,,0.0234375,,0.765625,,,,,,,,,1.0,1.0,,,,,101,,,,,,,,0.0,,0.0,,0.0
,,,0.0234375,,0.84375,,,,,,,,,1.0,1.0,,,,,102,,,,,,,,0.0,,0.0,,0.0
,,,0.0303819440305233,,0.8203125,,,,,,,,,1.0,1.0,,,,,103,,,,,,,,0.0,,0.0,,0.0
,,,0.09093333780765533,,0.9359999895095825,,,,,,,,,1.0,1.0,,,,,104,,,,,,,,0.0,,0.0,,0.0
,,,0.0703125,,0.84375,,,,,,,,,1.0,1.0,,,,,105,,,,,,,,0.0,,0.0,,0.0
,,,0.05703125149011612,,0.8359375,,,,,,,,,1.0,1.0,,,,,106,,,,,,,,0.0,,0.0,,0.0
,,,0.11889199912548065,,0.8814192414283752,,,,,,,,,1.0,1.0,,,,,107,,,,,,,,0.0,,0.0,,0.0
,,,0.0442708320915699,,0.8203125,,,,,,,,,1.0,1.0,,,,,108,,,,,,,,0.0,,0.0,,0.0
,,,0.0321180559694767,,0.84375,,,,,,,,,1.0,1.0,,,,,109,,,,,,,,0.0,,0.0,,0.0
,,,0.06958875060081482,,0.851190447807312,,,,,,,,,1.0,1.0,,,,,110,,,,,,,,0.0,,0.0,,0.0
,,,0.0416666679084301,,0.90625,,,,,,,,,1.0,1.0,,,,,111,,,,,,,,0.0,,0.0,,0.0
,,,0.03281249850988388,,0.9296875,,,,,,,,,1.0,1.0,,,,,112,,,,,,,,0.0,,0.0,,0.0
,,,0.0531064048409462,,0.7650062441825867,,,,,,,,,1.0,1.0,,,,,113,,,,,,,,0.0,,0.0,,0.0
,,,0.012500000186264515,,0.5703125,,,,,,,,,1.0,1.0,,,,,114,,,,,,,,0.0,,0.0,,0.0
,,,0.0107421875,,0.59375,,,,,,,,,1.0,1.0,,,,,115,,,,,,,,0.0,,0.0,,0.0
,,,0.04493705555796623,,0.6938424110412598,,,,,,,,,1.0,1.0,,,,,116,,,,,,,,0.0,,0.0,,0.0
,,,0.029296875,,0.8125,,,,,,,,,1.0,1.0,,,,,117,,,,,,,,0.0,,0.0,,0.0
,,,0.0355902761220932,,0.8046875,,,,,,,,,1.0,1.0,,,,,118,,,,,,,,0.0,,0.0,,0.0
,,,0.09140460938215256,,0.8383647799491882,,,,,,,,,1.0,1.0,,,,,119,,,,,,,,0.0,,0.0,,0.0
,,,0.0807291641831398,,0.953125,,,,,,,,,1.0,1.0,,,,,120,,,,,,,,0.0,,0.0,,0.0
,,,0.0642361119389534,,0.9296875,,,,,,,,,1.0,1.0,,,,,121,,,,,,,,0.0,,0.0,,0.0
,,,0.10126539319753647,,0.7670314311981201,,,,,,,,,1.0,1.0,,,,,122,,,,,,,,0.0,,0.0,,0.0
,,,0.0173611119389534,,0.6328125,,,,,,,,,1.0,1.0,,,,,123,,,,,,,,0.0,,0.0,,0.0
,,,0.013671875,,0.6015625,,,,,,,,,1.0,1.0,,,,,124,,,,,,,,0.0,,0.0,,0.0
,,,0.12481527030467987,,0.8564039468765259,,,,,,,,,1.0,1.0,,,,,125,,,,,,,,0.0,,0.0,,0.0
,,,0.0746527761220932,,0.9765625,,,,,,,,,1.0,1.0,,,,,126,,,,,,,,0.0,,0.0,,0.0
,,,0.0959821417927742,,0.96875,,,,,,,,,1.0,1.0,,,,,127,,,,,,,,0.0,,0.0,,0.0
,,,0.08167359977960587,,0.9022510051727295,,,,,,,,,1.0,1.0,,,,,128,,,,,,,,0.0,,0.0,,0.0
,,,0.0078125,,0.8515625,,,,,,,,,1.0,1.0,,,,,129,,,,,,,,0.0,,0.0,,0.0
,,,0.0054687499068677425,,0.890625,,,,,,,,,1.0,1.0,,,,,130,,,,,,,,0.0,,0.0,,0.0
,,,0.02332112565636635,,0.821855902671814,,,,,,,,,1.0,1.0,,,,,131,,,,,,,,0.0,,0.0,,0.0
,,,0.0295138880610466,,0.796875,,,,,,,,,1.0,1.0,,,,,132,,,,,,,,0.0,,0.0,,0.0
,,,0.02265625074505806,,0.8984375,,,,,,,,,1.0,1.0,,,,,133,,,,,,,,0.0,,0.0,,0.0
,,,0.08818181604146957,,0.8181818127632141,,,,,,,,,1.0,1.0,,,,,134,,,,,,,,0.0,,0.0,,0.0
,,,0.05937499925494194,,0.84375,,,,,,,,,1.0,1.0,,,,,135,,,,,,,,0.0,,0.0,,0.0
,,,0.06093750149011612,,0.859375,,,,,,,,,1.0,1.0,,,,,136,,,,,,,,0.0,,0.0,,0.0
,,,0.11514392495155334,,0.8867334127426147,,,,,,,,,1.0,1.0,,,,,137,,,,,,,,0.0,,0.0,,0.0
,,,0.0416666679084301,,0.8515625,,,,,,,,,1.0,1.0,,,,,138,,,,,,,,0.0,,0.0,,0.0
,,,0.0390625,,0.765625,,,,,,,,,1.0,1.0,,,,,139,,,,,,,,0.0,,0.0,,0.0
,,,0.03203124925494194,,0.8046875,,,,,,,,,1.0,1.0,,,,,140,,,,,,,,0.0,,0.0,,0.0
,,,0.03412073478102684,,0.9685039520263672,,,,,,,,,1.0,1.0,,,,,141,,,,,,,,0.0,,0.0,,0.0
,,,0.03671874850988388,,0.921875,,,,,,,,,1.0,1.0,,,,,142,,,,,,,,0.0,,0.0,,0.0
,,,0.0347222238779068,,0.8984375,,,,,,,,,1.0,1.0,,,,,143,,,,,,,,0.0,,0.0,,0.0
,,,0.022126436233520508,,0.7844827175140381,,,,,,,,,1.0,1.0,,,,,144,,,,,,,,0.0,,0.0,,0.0
,,,0.0146484375,,0.546875,,,,,,,,,1.0,1.0,,,,,145,,,,,,,,0.0,,0.0,,0.0
,,,0.009548611007630825,,0.578125,,,,,,,,,1.0,1.0,,,,,146,,,,,,,,0.0,,0.0,,0.0
,,,0.04314875975251198,,0.764026403427124,,,,,,,,,1.0,1.0,,,,,147,,,,,,,,0.0,,0.0,,0.0
,,,0.0338541679084301,,0.8203125,,,,,,,,,1.0,1.0,,,,,148,,,,,,,,0.0,,0.0,,0.0
,,,0.0295138880610466,,0.7890625,,,,,,,,,1.0,1.0,,,,,149,,,,,,,,0.0,,0.0,,0.0
,,,0.08912036567926407,,0.796875,,,,,,,,,1.0,1.0,,,,,150,,,,,,,,0.0,,0.0,,0.0
,,,0.0746527761220932,,0.953125,,,,,,,,,1.0,1.0,,,,,151,,,,,,,,0.0,,0.0,,0.0
,,,0.0677083358168602,,0.9140625,,,,,,,,,1.0,1.0,,,,,152,,,,,,,,0.0,,0.0,,0.0
,,,0.08822443336248398,,0.7544296979904175,,,,,,,,,1.0,1.0,,,,,153,,,,,,,,0.0,,0.0,,0.0
,,,0.013020833022892475,,0.5546875,,,,,,,,,1.0,1.0,,,,,154,,,,,,,,0.0,,0.0,,0.0
,,,0.021484375,,0.7109375,,,,,,,,,1.0,1.0,,,,,155,,,,,,,,0.0,,0.0,,0.0
,,,0.12650653719902039,,0.8578171133995056,,,,,,,,,1.0,1.0,,,,,156,,,,,,,,0.0,,0.0,,0.0
,,,0.0859375,,0.96875,,,,,,,,,1.0,1.0,,,,,157,,,,,,,,0.0,,0.0,,0.0
,,,0.091796875,,0.9765625,,,,,,,,,1.0,1.0,,,,,158,,,,,,,,0.0,,0.0,,0.0
,,,0.07030303031206131,,0.8954545259475708,,,,,,,,,1.0,1.0,,,,,159,,,,,,,,0.0,,0.0,,0.0
,,,0.0087890625,,0.8984375,,,,,,,,,1.0,1.0,,,,,160,,,,,,,,0.0,,0.0,,0.0
,,,0.0054687499068677425,,0.890625,,,,,,,,,1.0,1.0,,,,,161,,,,,,,,0.0,,0.0,,0.0
,,,0.01944444514811039,,0.875,,,,,,,,,1.0,1.0,,,,,162,,,,,,,,0.0,,0.0,,0.0
,,,0.02656250074505806,,0.8359375,,,,,,,,,1.0,1.0,,,,,163,,,,,,,,0.0,,0.0,,0.0
,,,0.02734375,,0.8125,,,,,,,,,1.0,1.0,,,,,164,,,,,,,,0.0,,0.0,,0.0
,,,0.09579652547836304,,0.8508701324462891,,,,,,,,,1.0,1.0,,,,,165,,,,,,,,0.0,,0.0,,0.0
,,,0.0703125,,0.859375,,,,,,,,,1.0,1.0,,,,,166,,,,,,,,0.0,,0.0,,0.0
,,,0.0625,,0.8671875,,,,,,,,,1.0,1.0,,,,,167,,,,,,,,0.0,,0.0,,0.0
,,,0.102979376912117,,0.8468296527862549,,,,,,,,,1.0,1.0,,,,,168,,,,,,,,0.0,,0.0,,0.0
,,,0.0390625,,0.7890625,,,,,,,,,1.0,1.0,,,,,169,,,,,,,,0.0,,0.0,,0.0
,,,0.0329861119389534,,0.8125,,,,,,,,,1.0,1.0,,,,,170,,,,,,,,0.0,,0.0,,0.0
,,,0.07292358577251434,,0.877353310585022,,,,,,,,,1.0,1.0,,,,,171,,,,,,,,0.0,,0.0,,0.0
,,,0.0338541679084301,,0.921875,,,,,,,,,1.0,1.0,,,,,172,,,,,,,,0.0,,0.0,,0.0
,,,0.0390625,,0.9375,,,,,,,,,1.0,1.0,,,,,173,,,,,,,,0.0,,0.0,,0.0
,,,0.04383105784654617,,0.7820086479187012,,,,,,,,,1.0,1.0,,,,,174,,,,,,,,0.0,,0.0,,0.0
,,,0.01328125037252903,,0.5390625,,,,,,,,,1.0,1.0,,,,,175,,,,,,,,0.0,,0.0,,0.0
,,,0.013671875,,0.5859375,,,,,,,,,1.0,1.0,,,,,176,,,,,,,,0.0,,0.0,,0.0
,,,0.0714285746216774,,0.6919642686843872,,,,,,,,,1.0,1.0,,,,,177,,,,,,,,0.0,,0.0,,0.0
,,,0.03125,,0.828125,,,,,,,,,1.0,1.0,,,,,178,,,,,,,,0.0,,0.0,,0.0
,,,0.0321180559694767,,0.84375,,,,,,,,,1.0,1.0,,,,,179,,,,,,,,0.0,,0.0,,0.0
,,,0.08529742062091827,,0.8306138515472412,,,,,,,,,1.0,1.0,,,,,180,,,,,,,,0.0,,0.0,,0.0
,,,0.0737847238779068,,0.9375,,,,,,,,,1.0,1.0,,,,,181,,,,,,,,0.0,,0.0,,0.0
,,,0.0720486119389534,,0.9296875,,,,,,,,,1.0,1.0,,,,,182,,,,,,,,0.0,,0.0,,0.0
,,,0.08169291168451309,,0.9291338324546814,,,,,,,,,1.0,1.0,,,,,183,,,,,,,,0.0,,0.0,,0.0
1,0.40639013051986694,0.34998035430908203,,0.8214178085327148,,,,,,,,,,,,95.40347290039062,1201147.0,4.558115005493164,442.6253967285156,441,,,,,,,0.0,,0.0,,0.0,
1,,,,,,0.45820459723472595,,1.3383312225341797,,44.0,,,,,,,,,,441,2.4199273586273193,,1.0,,-0.5962716937065125,,,,,,,
,,,,,,,,,,,,8.445429864253375e-05,0.03,,,,,,,449,,,,,,,,,,,,
2,,,,,,,0.4726933240890503,,1.1015995740890503,,31.5,,,1.0,1.0,,,,,449,,2.0260872840881348,,1.0,,-0.5491759181022644,,,,,,
,,,,,,,,,,,,9.341357466063334e-05,0.03,,,,,,,499,,,,,,,,,,,,
2,,,,,,,0.48845165967941284,,1.0939204692840576,,30.25,,,1.0,1.0,,,,,499,,3.34857177734375,,1.0,,-0.5687661170959473,,,,,,
,,,,,,,,,,,,0.00010237285067873297,0.03,,,,,,,549,,,,,,,,,,,,
2,,,,,,,0.5289555788040161,,1.0562993288040161,,26.375,,,1.0,1.0,,,,,549,,2.5269901752471924,,1.0,,-0.38603001832962036,,,,,,
,,,,,,,,,,,,0.00011133212669683259,0.03,,,,,,,599,,,,,,,,,,,,
2,,,,,,,0.486782431602478,,0.969204306602478,,24.125,,,1.0,1.0,,,,,599,,2.679671287536621,,1.0,,-0.5123684406280518,,,,,,
,,,,,,,,,,,,0.00012029140271493208,0.03,,,,,,,649,,,,,,,,,,,,
