epoch,eval/knn_probe_top1,eval/linear_probe_top1_epoch,eval/linear_probe_top1_step,eval/linear_probe_top5_epoch,eval/linear_probe_top5_step,fit/inv_epoch,fit/inv_step,fit/loss_epoch,fit/loss_step,fit/sigreg_epoch,fit/sigreg_step,hparams/lr_default_0,hparams/lr_linear_probe,lr-AdamW,lr-AdamW-1,queue/embedding_fill_pct,queue/label_fill_pct,rankme,rankme/condition_number,rankme/entropy,rankme/top_singular_value,step,train/drop_path_rate,train/linear_probe_loss_epoch,train/linear_probe_loss_step,validate/inv_epoch,validate/inv_step,validate/loss_epoch,validate/loss_step,validate/sigreg_epoch,validate/sigreg_step
,,,0.0451388880610466,,0.9765625,,,,,,,,,,,1.0,1.0,,,,,6,,,,,0.0,,0.0,,0.0
,,,0.0451388880610466,,0.984375,,,,,,,,,,,1.0,1.0,,,,,7,,,,,0.0,,0.0,,0.0
,,,0.051200687885284424,,0.8816466331481934,,,,,,,,,,,1.0,1.0,,,,,8,,,,,0.0,,0.0,,0.0
,,,0.0303819440305233,,0.765625,,,,,,,,,,,1.0,1.0,,,,,9,,,,,0.0,,0.0,,0.0
,,,0.0295138880610466,,0.8203125,,,,,,,,,,,1.0,1.0,,,,,10,,,,,0.0,,0.0,,0.0
,,,0.0321180559694767,,0.8125,,,,,,,,,,,1.0,1.0,,,,,11,,,,,0.0,,0.0,,0.0
,,,0.05155555531382561,,0.6773333549499512,,,,,,,,,,,1.0,1.0,,,,,12,,,,,0.0,,0.0,,0.0
,,,0.03125,,0.59375,,,,,,,,,,,1.0,1.0,,,,,13,,,,,0.0,,0.0,,0.0
,,,0.0364583320915699,,0.625,,,,,,,,,,,1.0,1.0,,,,,14,,,,,0.0,,0.0,,0.0
,,,0.07013176381587982,,0.6619981527328491,,,,,,,,,,,1.0,1.0,,,,,15,,,,,0.0,,0.0,,0.0
,,,0.0224609375,,0.6484375,,,,,,,,,,,1.0,1.0,,,,,16,,,,,0.0,,0.0,,0.0
,,,0.013671875,,0.5546875,,,,,,,,,,,1.0,1.0,,,,,17,,,,,0.0,,0.0,,0.0
,,,0.02949134260416031,,0.551948070526123,,,,,,,,,,,1.0,1.0,,,,,18,,,,,0.0,,0.0,,0.0
,,,0.017578125,,0.4609375,,,,,,,,,,,1.0,1.0,,,,,19,,,,,0.0,,0.0,,0.0
,,,0.0166015625,,0.5078125,,,,,,,,,,,1.0,1.0,,,,,20,,,,,0.0,,0.0,,0.0
,,,0.06841012835502625,,0.7337484359741211,,,,,,,,,,,1.0,1.0,,,,,21,,,,,0.0,,0.0,,0.0
,,,0.0576171875,,0.859375,,,,,,,,,,,1.0,1.0,,,,,22,,,,,0.0,,0.0,,0.0
,,,0.0477430559694767,,0.7890625,,,,,,,,,,,1.0,1.0,,,,,23,,,,,0.0,,0.0,,0.0
,,,0.08084291219711304,,0.848275899887085,,,,,,,,,,,1.0,1.0,,,,,24,,,,,0.0,,0.0,,0.0
,,,0.0419921875,,0.875,,,,,,,,,,,1.0,1.0,,,,,25,,,,,0.0,,0.0,,0.0
,,,0.0478515625,,0.875,,,,,,,,,,,1.0,1.0,,,,,26,,,,,0.0,,0.0,,0.0
,,,0.05134870484471321,,0.8373584747314453,,,,,,,,,,,1.0,1.0,,,,,27,,,,,0.0,,0.0,,0.0
,,,0.0146484375,,0.8046875,,,,,,,,,,,1.0,1.0,,,,,28,,,,,0.0,,0.0,,0.0
,,,0.009548611007630825,,0.7265625,,,,,,,,,,,1.0,1.0,,,,,29,,,,,0.0,,0.0,,0.0
,,,0.00941176526248455,,0.5109438896179199,,,,,,,,,,,1.0,1.0,,,,,30,,,,,0.0,,0.0,,0.0
,,,0.0015625000232830644,,0.265625,,,,,,,,,,,1.0,1.0,,,,,31,,,,,0.0,,0.0,,0.0
,,,0.0017361111240461469,,0.2578125,,,,,,,,,,,1.0,1.0,,,,,32,,,,,0.0,,0.0,,0.0
,,,0.01428571529686451,,0.49482759833335876,,,,,,,,,,,1.0,1.0,,,,,33,,,,,0.0,,0.0,,0.0
,,,0.013020833022892475,,0.765625,,,,,,,,,,,1.0,1.0,,,,,34,,,,,0.0,,0.0,,0.0
,,,0.0205078125,,0.78125,,,,,,,,,,,1.0,1.0,,,,,35,,,,,0.0,,0.0,,0.0
,,,0.05121931433677673,,0.7965500354766846,,,,,,,,,,,1.0,1.0,,,,,36,,,,,0.0,,0.0,,0.0
,,,0.0520833320915699,,0.984375,,,,,,,,,,,1.0,1.0,,,,,37,,,,,0.0,,0.0,,0.0
,,,0.0373263880610466,,0.9765625,,,,,,,,,,,1.0,1.0,,,,,38,,,,,0.0,,0.0,,0.0
,,,0.06113146245479584,,0.8384615182876587,,,,,,,,,,,1.0,1.0,,,,,39,,,,,0.0,,0.0,,0.0
,,,0.0329861119389534,,0.8203125,,,,,,,,,,,1.0,1.0,,,,,40,,,,,0.0,,0.0,,0.0
,,,0.03125,,0.8046875,,,,,,,,,,,1.0,1.0,,,,,41,,,,,0.0,,0.0,,0.0
,,,0.09801135957241058,,0.7534090876579285,,,,,,,,,,,1.0,1.0,,,,,42,,,,,0.0,,0.0,,0.0
,,,0.0390625,,0.640625,,,,,,,,,,,1.0,1.0,,,,,43,,,,,0.0,,0.0,,0.0
,,,0.02578124962747097,,0.5703125,,,,,,,,,,,1.0,1.0,,,,,44,,,,,0.0,,0.0,,0.0
,,,0.054721180349588394,,0.6091989874839783,,,,,,,,,,,1.0,1.0,,,,,45,,,,,0.0,,0.0,,0.0
,,,0.017578125,,0.6015625,,,,,,,,,,,1.0,1.0,,,,,46,,,,,0.0,,0.0,,0.0
,,,0.0147569440305233,,0.6015625,,,,,,,,,,,1.0,1.0,,,,,47,,,,,0.0,,0.0,,0.0
,,,0.0087890625,,0.5546875,,,,,,,,,,,1.0,1.0,,,,,48,,,,,0.0,,0.0,,0.0
,,,0.023622047156095505,,0.7440944910049438,,,,,,,,,,,1.0,1.0,,,,,49,,,,,0.0,,0.0,,0.0
,,,0.0223214291036129,,0.53125,,,,,,,,,,,1.0,1.0,,,,,50,,,,,0.0,,0.0,,0.0
,,,0.0147569440305233,,0.5078125,,,,,,,,,,,1.0,1.0,,,,,51,,,,,0.0,,0.0,,0.0
,,,0.06641124188899994,,0.7097700834274292,,,,,,,,,,,1.0,1.0,,,,,52,,,,,0.0,,0.0,,0.0
,,,0.0556640625,,0.828125,,,,,,,,,,,1.0,1.0,,,,,53,,,,,0.0,,0.0,,0.0
,,,0.0442708320915699,,0.78125,,,,,,,,,,,1.0,1.0,,,,,54,,,,,0.0,,0.0,,0.0
,,,0.1001100093126297,,0.8764209747314453,,,,,,,,,,,1.0,1.0,,,,,55,,,,,0.0,,0.0,,0.0
,,,0.046875,,0.8828125,,,,,,,,,,,1.0,1.0,,,,,56,,,,,0.0,,0.0,,0.0
,,,0.0399305559694767,,0.8984375,,,,,,,,,,,1.0,1.0,,,,,57,,,,,0.0,,0.0,,0.0
,,,0.0559895858168602,,0.84375,,,,,,,,,,,1.0,1.0,,,,,58,,,,,0.0,,0.0,,0.0
,,,0.01171875,,0.765625,,,,,,,,,,,1.0,1.0,,,,,59,,,,,0.0,,0.0,,0.0
,,,0.01215277798473835,,0.7890625,,,,,,,,,,,1.0,1.0,,,,,60,,,,,0.0,,0.0,,0.0
,,,0.011874000541865826,,0.5628460645675659,,,,,,,,,,,1.0,1.0,,,,,61,,,,,0.0,,0.0,,0.0
,,,0.0007812500116415322,,0.2421875,,,,,,,,,,,1.0,1.0,,,,,62,,,,,0.0,,0.0,,0.0
,,,0.0017361111240461469,,0.2421875,,,,,,,,,,,1.0,1.0,,,,,63,,,,,0.0,,0.0,,0.0
,,,0.014159291982650757,,0.5227138996124268,,,,,,,,,,,1.0,1.0,,,,,64,,,,,0.0,,0.0,,0.0
,,,0.013392857275903225,,0.75,,,,,,,,,,,1.0,1.0,,,,,65,,,,,0.0,,0.0,,0.0
,,,0.01996527798473835,,0.75,,,,,,,,,,,1.0,1.0,,,,,66,,,,,0.0,,0.0,,0.0
,,,0.05467171594500542,,0.7919192314147949,,,,,,,,,,,1.0,1.0,,,,,67,,,,,0.0,,0.0,,0.0
,,,0.0503472238779068,,0.9921875,,,,,,,,,,,1.0,1.0,,,,,68,,,,,0.0,,0.0,,0.0
,,,0.0364583320915699,,0.9765625,,,,,,,,,,,1.0,1.0,,,,,69,,,,,0.0,,0.0,,0.0
,,,0.06604938209056854,,0.8564814925193787,,,,,,,,,,,1.0,1.0,,,,,70,,,,,0.0,,0.0,,0.0
,,,0.0347222238779068,,0.828125,,,,,,,,,,,1.0,1.0,,,,,71,,,,,0.0,,0.0,,0.0
,,,0.03125,,0.8125,,,,,,,,,,,1.0,1.0,,,,,72,,,,,0.0,,0.0,,0.0
,,,0.08987059444189072,,0.7665327787399292,,,,,,,,,,,1.0,1.0,,,,,73,,,,,0.0,,0.0,,0.0
,,,0.02890625037252903,,0.625,,,,,,,,,,,1.0,1.0,,,,,74,,,,,0.0,,0.0,,0.0
,,,0.0347222238779068,,0.5859375,,,,,,,,,,,1.0,1.0,,,,,75,,,,,0.0,,0.0,,0.0
,,,0.04931669682264328,,0.5798319578170776,,,,,,,,,,,1.0,1.0,,,,,76,,,,,0.0,,0.0,,0.0
,,,0.015625,,0.625,,,,,,,,,,,1.0,1.0,,,,,77,,,,,0.0,,0.0,,0.0
,,,0.015625,,0.546875,,,,,,,,,,,1.0,1.0,,,,,78,,,,,0.0,,0.0,,0.0
,,,0.02810077555477619,,0.5049833655357361,,,,,,,,,,,1.0,1.0,,,,,79,,,,,0.0,,0.0,,0.0
,,,0.0244140625,,0.4921875,,,,,,,,,,,1.0,1.0,,,,,80,,,,,0.0,,0.0,,0.0
,,,0.0185546875,,0.5390625,,,,,,,,,,,1.0,1.0,,,,,81,,,,,0.0,,0.0,,0.0
,,,0.08055277913808823,,0.7248087525367737,,,,,,,,,,,1.0,1.0,,,,,82,,,,,0.0,,0.0,,0.0
,,,0.0517578125,,0.7890625,,,,,,,,,,,1.0,1.0,,,,,83,,,,,0.0,,0.0,,0.0
,,,0.0460069440305233,,0.828125,,,,,,,,,,,1.0,1.0,,,,,84,,,,,0.0,,0.0,,0.0
,,,0.09920634329319,,0.9017857313156128,,,,,,,,,,,1.0,1.0,,,,,85,,,,,0.0,,0.0,,0.0
,,,0.0338541679084301,,0.8828125,,,,,,,,,,,1.0,1.0,,,,,86,,,,,0.0,,0.0,,0.0
,,,0.052734375,,0.84375,,,,,,,,,,,1.0,1.0,,,,,87,,,,,0.0,,0.0,,0.0
,,,0.07362082600593567,,0.7839937806129456,,,,,,,,,,,1.0,1.0,,,,,88,,,,,0.0,,0.0,,0.0
,,,0.017578125,,0.828125,,,,,,,,,,,1.0,1.0,,,,,89,,,,,0.0,,0.0,,0.0
,,,0.0086805559694767,,0.703125,,,,,,,,,,,1.0,1.0,,,,,90,,,,,0.0,,0.0,,0.0
,,,0.011811023578047752,,0.8582677245140076,,,,,,,,,,,1.0,1.0,,,,,91,,,,,0.0,,0.0,,0.0
0,0.27256327867507935,0.23279781639575958,,0.6998829245567322,,,,,,,,,,,,,,48.3420295715332,5638019.5,3.8783013820648193,374.497802734375,220,,,,0.0,,0.0,,0.0,
0,,,,,,0.5256252884864807,,2.3273630142211914,,90.08667755126953,,,,,,,,,,,,220,0.0,2.6234734058380127,,,,,,,
,,,,,,,,,,,,,,4.861719457013563e-05,0.03,,,,,,,249,,,,,,,,,
1,,,,,,,0.6438997387886047,,1.33725905418396,,34.65625,4.879638072452508e-05,0.029999999329447746,,,1.0,1.0,,,,,249,,,2.3385305404663086,,,,,,
,,,,,,,,,,,,,,5.757647058823518e-05,0.03,,,,,,,299,,,,,,,,,
1,,,,,,,0.6395257711410522,,1.2269281148910522,,29.359375,5.775565659860149e-05,0.029999999329447746,,,1.0,1.0,,,,,299,,,2.362423896789551,,,,,,
,,,,,,,,,,,,,,6.653574660633477e-05,0.03,,,,,,,349,,,,,,,,,
1,,,,,,,0.6916214227676392,,1.2028518915176392,,25.5625,6.67149288346991e-05,0.029999999329447746,,,1.0,1.0,,,,,349,,,2.7886126041412354,,,,,,
,,,,,,,,,,,,,,7.54950226244342e-05,0.03,,,,,,,399,,,,,,,,,
1,,,,,,,0.6275898218154907,,1.1073261499404907,,23.984375,7.567420834675431e-05,0.029999999329447746,,,1.0,1.0,,,,,399,,,2.2200112342834473,,,,,,
,,,0.0538194440305233,,0.7890625,,,,,,,,,,,1.0,1.0,,,,,92,,,,,0.0,,0.0,,0.0
,,,0.05937499925494194,,0.875,,,,,,,,,,,1.0,1.0,,,,,93,,,,,0.0,,0.0,,0.0
,,,0.1100110113620758,,0.8689035177230835,,,,,,,,,,,1.0,1.0,,,,,94,,,,,0.0,,0.0,,0.0
,,,0.0625,,0.890625,,,,,,,,,,,1.0,1.0,,,,,95,,,,,0.0,,0.0,,0.0
,,,0.0572916679084301,,0.921875,,,,,,,,,,,1.0,1.0,,,,,96,,,,,0.0,,0.0,,0.0
,,,0.05865384638309479,,0.8429487347602844,,,,,,,,,,,1.0,1.0,,,,,97,,,,,0.0,,0.0,,0.0
,,,0.00390625,,0.7109375,,,,,,,,,,,1.0,1.0,,,,,98,,,,,0.0,,0.0,,0.0
,,,0.007031249813735485,,0.71875,,,,,,,,,,,1.0,1.0,,,,,99,,,,,0.0,,0.0,,0.0
,,,0.053945112973451614,,0.818610668182373,,,,,,,,,,,1.0,1.0,,,,,100,,,,,0.0,,0.0,,0.0
,,,0.03046875074505806,,0.890625,,,,,,,,,,,1.0,1.0,,,,,101,,,,,0.0,,0.0,,0.0
,,,0.0439453125,,0.9375,,,,,,,,,,,1.0,1.0,,,,,102,,,,,0.0,,0.0,,0.0
,,,0.03515625,,0.9375,,,,,,,,,,,1.0,1.0,,,,,103,,,,,0.0,,0.0,,0.0
,,,0.15674073994159698,,0.9520000219345093,,,,,,,,,,,1.0,1.0,,,,,104,,,,,0.0,,0.0,,0.0
,,,0.08984375,,0.890625,,,,,,,,,,,1.0,1.0,,,,,105,,,,,0.0,,0.0,,0.0
,,,0.0970982164144516,,0.8828125,,,,,,,,,,,1.0,1.0,,,,,106,,,,,0.0,,0.0,,0.0
,,,0.10802988708019257,,0.8982259631156921,,,,,,,,,,,1.0,1.0,,,,,107,,,,,0.0,,0.0,,0.0
,,,0.02890625037252903,,0.875,,,,,,,,,,,1.0,1.0,,,,,108,,,,,0.0,,0.0,,0.0
,,,0.0347222238779068,,0.9140625,,,,,,,,,,,1.0,1.0,,,,,109,,,,,0.0,,0.0,,0.0
,,,0.04502164572477341,,0.77489173412323,,,,,,,,,,,1.0,1.0,,,,,110,,,,,0.0,,0.0,,0.0
,,,0.0217013880610466,,0.6328125,,,,,,,,,,,1.0,1.0,,,,,111,,,,,0.0,,0.0,,0.0
,,,0.014843749813735485,,0.578125,,,,,,,,,,,1.0,1.0,,,,,112,,,,,0.0,,0.0,,0.0
,,,0.0486232191324234,,0.6768368482589722,,,,,,,,,,,1.0,1.0,,,,,113,,,,,0.0,,0.0,,0.0
,,,0.0338541679084301,,0.734375,,,,,,,,,,,1.0,1.0,,,,,114,,,,,0.0,,0.0,,0.0
,,,0.02421874925494194,,0.78125,,,,,,,,,,,1.0,1.0,,,,,115,,,,,0.0,,0.0,,0.0
,,,0.06431308388710022,,0.8325123190879822,,,,,,,,,,,1.0,1.0,,,,,116,,,,,0.0,,0.0,,0.0
,,,0.02500000037252903,,0.921875,,,,,,,,,,,1.0,1.0,,,,,117,,,,,0.0,,0.0,,0.0
,,,0.03125,,0.890625,,,,,,,,,,,1.0,1.0,,,,,118,,,,,0.0,,0.0,,0.0
,,,0.05363521724939346,,0.7835220098495483,,,,,,,,,,,1.0,1.0,,,,,119,,,,,0.0,,0.0,,0.0
,,,0.02265625074505806,,0.7265625,,,,,,,,,,,1.0,1.0,,,,,120,,,,,0.0,,0.0,,0.0
,,,0.01718750037252903,,0.6328125,,,,,,,,,,,1.0,1.0,,,,,121,,,,,0.0,,0.0,,0.0
,,,0.08420732617378235,,0.730779767036438,,,,,,,,,,,1.0,1.0,,,,,122,,,,,0.0,,0.0,,0.0
,,,0.0555555559694767,,0.828125,,,,,,,,,,,1.0,1.0,,,,,123,,,,,0.0,,0.0,,0.0
,,,0.06015624850988388,,0.859375,,,,,,,,,,,1.0,1.0,,,,,124,,,,,0.0,,0.0,,0.0
,,,0.09827586263418198,,0.8566502332687378,,,,,,,,,,,1.0,1.0,,,,,125,,,,,0.0,,0.0,,0.0
,,,0.0581597238779068,,0.921875,,,,,,,,,,,1.0,1.0,,,,,126,,,,,0.0,,0.0,,0.0
,,,0.05078125,,0.890625,,,,,,,,,,,1.0,1.0,,,,,127,,,,,0.0,,0.0,,0.0
,,,0.05798874795436859,,0.8321506977081299,,,,,,,,,,,1.0,1.0,,,,,128,,,,,0.0,,0.0,,0.0
,,,0.0054687499068677425,,0.75,,,,,,,,,,,1.0,1.0,,,,,129,,,,,0.0,,0.0,,0.0
,,,0.0078125,,0.75,,,,,,,,,,,1.0,1.0,,,,,130,,,,,0.0,,0.0,,0.0
,,,0.040341880172491074,,0.8516483306884766,,,,,,,,,,,1.0,1.0,,,,,131,,,,,0.0,,0.0,,0.0
,,,0.03750000149011612,,0.9296875,,,,,,,,,,,1.0,1.0,,,,,132,,,,,0.0,,0.0,,0.0
,,,0.04296875,,0.921875,,,,,,,,,,,1.0,1.0,,,,,133,,,,,0.0,,0.0,,0.0
,,,0.10545454919338226,,0.9215909242630005,,,,,,,,,,,1.0,1.0,,,,,134,,,,,0.0,,0.0,,0.0
,,,0.087890625,,0.890625,,,,,,,,,,,1.0,1.0,,,,,135,,,,,0.0,,0.0,,0.0
,,,0.078125,,0.8984375,,,,,,,,,,,1.0,1.0,,,,,136,,,,,0.0,,0.0,,0.0
,,,0.11752189695835114,,0.9120776057243347,,,,,,,,,,,1.0,1.0,,,,,137,,,,,0.0,,0.0,,0.0
,,,0.02812499925494194,,0.9140625,,,,,,,,,,,1.0,1.0,,,,,138,,,,,0.0,,0.0,,0.0
,,,0.03046875074505806,,0.8828125,,,,,,,,,,,1.0,1.0,,,,,139,,,,,0.0,,0.0,,0.0
,,,0.03125,,0.921875,,,,,,,,,,,1.0,1.0,,,,,140,,,,,0.0,,0.0,,0.0
,,,0.018110236153006554,,0.787401556968689,,,,,,,,,,,1.0,1.0,,,,,141,,,,,0.0,,0.0,,0.0
,,,0.01909722201526165,,0.578125,,,,,,,,,,,1.0,1.0,,,,,142,,,,,0.0,,0.0,,0.0
,,,0.01328125037252903,,0.5625,,,,,,,,,,,1.0,1.0,,,,,143,,,,,0.0,,0.0,,0.0
,,,0.040868453681468964,,0.642241358757019,,,,,,,,,,,1.0,1.0,,,,,144,,,,,0.0,,0.0,,0.0
,,,0.02578124962747097,,0.734375,,,,,,,,,,,1.0,1.0,,,,,145,,,,,0.0,,0.0,,0.0
,,,0.02864583395421505,,0.78125,,,,,,,,,,,1.0,1.0,,,,,146,,,,,0.0,,0.0,,0.0
,,,0.06204620748758316,,0.886322021484375,,,,,,,,,,,1.0,1.0,,,,,147,,,,,0.0,,0.0,,0.0
,,,0.03125,,0.921875,,,,,,,,,,,1.0,1.0,,,,,148,,,,,0.0,,0.0,,0.0
,,,0.03125,,0.9140625,,,,,,,,,,,1.0,1.0,,,,,149,,,,,0.0,,0.0,,0.0
,,,0.03750000149011612,,0.7916666269302368,,,,,,,,,,,1.0,1.0,,,,,150,,,,,0.0,,0.0,,0.0
,,,0.02500000037252903,,0.71875,,,,,,,,,,,1.0,1.0,,,,,151,,,,,0.0,,0.0,,0.0
,,,0.01328125037252903,,0.65625,,,,,,,,,,,1.0,1.0,,,,,152,,,,,0.0,,0.0,,0.0
,,,0.07607973366975784,,0.7580287456512451,,,,,,,,,,,1.0,1.0,,,,,153,,,,,0.0,,0.0,,0.0
,,,0.0555555559694767,,0.828125,,,,,,,,,,,1.0,1.0,,,,,154,,,,,0.0,,0.0,,0.0
,,,0.05859375,,0.8515625,,,,,,,,,,,1.0,1.0,,,,,155,,,,,0.0,,0.0,,0.0
,,,0.12138642370700836,,0.8469026684761047,,,,,,,,,,,1.0,1.0,,,,,156,,,,,0.0,,0.0,,0.0
,,,0.0625,,0.9296875,,,,,,,,,,,1.0,1.0,,,,,157,,,,,0.0,,0.0,,0.0
,,,0.04609375074505806,,0.8984375,,,,,,,,,,,1.0,1.0,,,,,158,,,,,0.0,,0.0,,0.0
,,,0.05818181857466698,,0.7939393520355225,,,,,,,,,,,1.0,1.0,,,,,159,,,,,0.0,,0.0,,0.0
,,,0.0062500000931322575,,0.7421875,,,,,,,,,,,1.0,1.0,,,,,160,,,,,0.0,,0.0,,0.0
,,,0.00937500037252903,,0.7890625,,,,,,,,,,,1.0,1.0,,,,,161,,,,,0.0,,0.0,,0.0
,,,0.04148148000240326,,0.8712962865829468,,,,,,,,,,,1.0,1.0,,,,,162,,,,,0.0,,0.0,,0.0
,,,0.0399305559694767,,0.953125,,,,,,,,,,,1.0,1.0,,,,,163,,,,,0.0,,0.0,,0.0
,,,0.03359375149011612,,0.9296875,,,,,,,,,,,1.0,1.0,,,,,164,,,,,0.0,,0.0,,0.0
,,,0.10682730376720428,,0.912449836730957,,,,,,,,,,,1.0,1.0,,,,,165,,,,,0.0,,0.0,,0.0
,,,0.0807291641831398,,0.90625,,,,,,,,,,,1.0,1.0,,,,,166,,,,,0.0,,0.0,,0.0
,,,0.0849609375,,0.890625,,,,,,,,,,,1.0,1.0,,,,,167,,,,,0.0,,0.0,,0.0
,,,0.10695187747478485,,0.8826075792312622,,,,,,,,,,,1.0,1.0,,,,,168,,,,,0.0,,0.0,,0.0
,,,0.02578124962747097,,0.875,,,,,,,,,,,1.0,1.0,,,,,169,,,,,0.0,,0.0,,0.0
,,,0.02968749962747097,,0.921875,,,,,,,,,,,1.0,1.0,,,,,170,,,,,0.0,,0.0,,0.0
,,,0.0563676655292511,,0.7389258146286011,,,,,,,,,,,1.0,1.0,,,,,171,,,,,0.0,,0.0,,0.0
,,,0.014843749813735485,,0.59375,,,,,,,,,,,1.0,1.0,,,,,172,,,,,0.0,,0.0,,0.0
,,,0.01640624925494194,,0.5625,,,,,,,,,,,1.0,1.0,,,,,173,,,,,0.0,,0.0,,0.0
,,,0.039208512753248215,,0.6822414398193359,,,,,,,,,,,1.0,1.0,,,,,174,,,,,0.0,,0.0,,0.0
,,,0.0295138880610466,,0.75,,,,,,,,,,,1.0,1.0,,,,,175,,,,,0.0,,0.0,,0.0
,,,0.02656250074505806,,0.7421875,,,,,,,,,,,1.0,1.0,,,,,176,,,,,0.0,,0.0,,0.0
,,,0.0758928582072258,,0.8303571343421936,,,,,,,,,,,1.0,1.0,,,,,177,,,,,0.0,,0.0,,0.0
,,,0.02864583395421505,,0.921875,,,,,,,,,,,1.0,1.0,,,,,178,,,,,0.0,,0.0,,0.0
,,,0.0321180559694767,,0.9140625,,,,,,,,,,,1.0,1.0,,,,,179,,,,,0.0,,0.0,,0.0
,,,0.06614219397306442,,0.8251748085021973,,,,,,,,,,,1.0,1.0,,,,,180,,,,,0.0,,0.0,,0.0
,,,0.02187499962747097,,0.6953125,,,,,,,,,,,1.0,1.0,,,,,181,,,,,0.0,,0.0,,0.0
,,,0.02031249925494194,,0.6484375,,,,,,,,,,,1.0,1.0,,,,,182,,,,,0.0,,0.0,,0.0
,,,0.019247595220804214,,0.7165354490280151,,,,,,,,,,,1.0,1.0,,,,,183,,,,,0.0,,0.0,,0.0
1,0.3753710389137268,0.33844101428985596,,0.8150752782821655,,,,,,,,,,,,,,67.16807556152344,1545963.75,4.207198143005371,426.4000549316406,441,,,,0.0,,0.0,,0.0,
1,,,,,,0.6533753871917725,,1.206909418106079,,27.676258087158203,,,,,,,,,,,,441,0.001010101055726409,2.4132893085479736,,,,,,,
,,,,,,,,,,,,,,8.445429864253375e-05,0.03,,,,,,,449,,,,,,,,,
2,,,,,,,0.6338922381401062,,1.046489953994751,,20.625,8.463348058285192e-05,0.029999999329447746,,,1.0,1.0,,,,,449,,,2.2508955001831055,,,,,,
,,,,,,,,,,,,,,9.341357466063334e-05,0.03,,,,,,,499,,,,,,,,,
2,,,,,,,0.6468029022216797,,1.0530529022216797,,20.3125,9.359276009490713e-05,0.029999999329447746,,,1.0,1.0,,,,,499,,,2.84696102142334,,,,,,
,,,,,,,,,,,,,,0.00010237285067873297,0.03,,,,,,,549,,,,,,,,,
2,,,,,,,0.6390582323074341,,1.038228154182434,,19.953125,0.00010255203960696235,0.029999999329447746,,,1.0,1.0,,,,,549,,,2.3737854957580566,,,,,,
,,,,,,,,,,,,,,0.00011133212669683259,0.03,,,,,,,599,,,,,,,,,
2,,,,,,,0.608288586139679,,0.964001476764679,,17.78125,0.00011151131184305996,0.029999999329447746,,,1.0,1.0,,,,,599,,,2.3354735374450684,,,,,,
,,,,,,,,,,,,,,0.00012029140271493208,0.03,,,,,,,649,,,,,,,,,
2,,,,,,,0.6350569725036621,,1.001023769378662,,18.296875,0.00012047059135511518,0.029999999329447746,,,1.0,1.0,,,,,649,,,2.5338077545166016,,,,,,
,,,0.046875,,0.8046875,,,,,,,,,,,1.0,1.0,,,,,184,,,,,0.0,,0.0,,0.0
,,,0.0460069440305233,,0.7578125,,,,,,,,,,,1.0,1.0,,,,,185,,,,,0.0,,0.0,,0.0
