epoch,fit/inv_step,fit/loss_step,fit/sigreg_step,hparams/lr_default_0,hparams/lr_inet_probe,lr-AdamW,lr-AdamW-1,queue/embedding_fill_pct,step,train/inet_probe_loss_step
,,,,,,1.688e-05,0.001,,49,
0,0.18547949194908142,4.435479640960693,85.0,1.6879999748198316e-05,0.0010000000474974513,,,1.0,49,7.27490234375
,,,,,,2.876000000000001e-05,0.001,,99,
0,0.30375248193740845,3.0537524223327637,55.0,2.8759999622707255e-05,0.0010000000474974513,,,1.0,99,7.349853515625
,,,,,,4.0640000000000024e-05,0.001,,149,
0,0.4366919994354248,2.249191999435425,36.25,4.0639999497216195e-05,0.0010000000474974513,,,1.0,149,7.268798828125
,,,,,,5.252000000000003e-05,0.001,,199,
0,0.5233973264694214,1.9452723264694214,28.375,5.450000026030466e-05,0.0010000000474974513,,,1.0,199,7.151611328125
,,,,,,6.638000000000004e-05,0.001,,249,
0,0.5808302164077759,1.7917677164077759,24.25,6.6380001953803e-05,0.0010000000474974513,,,1.0,249,7.060546875
,,,,,,7.826000000000004e-05,0.001,,299,
0,0.5402305126190186,1.5011680126190186,19.25,7.825999637134373e-05,0.0010000000474974513,,,1.0,299,7.5093994140625
,,,,,,9.014000000000006e-05,0.001,,349,
0,0.5713894963264465,1.4659206867218018,17.875,9.013999806484208e-05,0.0010000000474974513,,,1.0,349,7.5091552734375
,,,,,,0.00010202000000000004,0.001,,399,
0,0.6028345823287964,1.4153345823287964,16.25,0.00010399999882793054,0.0010000000474974513,,,1.0,399,7.321044921875
,,,,,,0.00011588000000000001,0.001,,449,
0,0.6172841787338257,1.3008779287338257,13.6875,0.00011588000052142888,0.0010000000474974513,,,1.0,449,7.31494140625
,,,,,,0.00012776,0.001,,499,
0,0.6322073340415955,1.2806448936462402,12.9375,0.0001277599949389696,0.0010000000474974513,,,1.0,499,7.094482421875
,,,,,,0.00013964,0.001,,549,
0,0.5893997550010681,1.284712314605713,13.9375,0.00013964000390842557,0.0010000000474974513,,,1.0,549,7.4229736328125
,,,,,,0.00015151999999999999,0.001,,599,
0,0.6131547689437866,1.2186235189437866,12.125,0.00015350000467151403,0.0010000000474974513,,,1.0,599,7.3349609375
,,,,,,0.00016537999999999994,0.001,,649,
0,0.696611762046814,1.223955512046814,10.5625,0.00016537999908905476,0.0010000000474974513,,,1.0,649,7.189453125
,,,,,,0.00017725999999999983,0.001,,699,
0,0.6920745372772217,1.2428557872772217,11.0,0.0001772599935065955,0.0010000000474974513,,,1.0,699,7.131103515625
,,,,,,0.00018913999999999983,0.001,,749,
0,0.6236228942871094,1.1197166442871094,9.9375,0.00018914000247605145,0.0010000000474974513,,,1.0,749,7.475830078125
,,,,,,0.0002010199999999998,0.001,,799,
0,0.6492868661880493,1.1727243661880493,10.4375,0.00020300000323913991,0.0010000000474974513,,,1.0,799,7.24560546875
,,,,,,0.00021487999999999973,0.001,,849,
0,0.6222754716873169,1.102744221687317,9.625,0.00021487999765668064,0.0010000000474974513,,,1.0,849,7.1510009765625
,,,,,,0.00022675999999999965,0.001,,899,
0,0.6555435061454773,1.093043565750122,8.75,0.0002267600066261366,0.0010000000474974513,,,1.0,899,7.0751953125
,,,,,,0.0002386399999999997,0.001,,949,
0,0.619705855846405,1.0689246654510498,9.0,0.00023864000104367733,0.0010000000474974513,,,1.0,949,7.3841552734375
,,,,,,0.0002505199999999997,0.001,,999,
0,0.607746422290802,1.0061838626861572,7.96875,0.0002525000018067658,0.0010000000474974513,,,1.0,999,7.4267578125
,,,,,,0.0002643799999999997,0.001,,1049,
0,0.5909366607666016,1.0030460357666016,8.25,0.00026438001077622175,0.0010000000474974513,,,1.0,1049,7.0830078125
,,,,,,0.00027625999999999974,0.001,,1099,
0,0.6328746676445007,1.0352184772491455,8.0625,0.00027625999064184725,0.0010000000474974513,,,1.0,1099,7.2313232421875
,,,,,,0.00028813999999999966,0.001,,1149,
0,0.5941842794418335,0.9809030294418335,7.71875,0.0002881399996113032,0.0010000000474974513,,,1.0,1149,6.897216796875
,,,,,,0.00030001999999999964,0.001,,1199,
0,0.6013076901435852,0.9724014401435852,7.4375,0.0003020000003743917,0.0010000000474974513,,,1.0,1199,7.27587890625
,,,,,,0.0003138799999999996,0.001,,1249,
0,0.5784425139427185,0.9710206389427185,7.84375,0.00031388000934384763,0.0010000000474974513,,,1.0,1249,7.2591552734375
,,,,,,0.00032575999999999954,0.001,,1299,
0,0.6448556184768677,1.0042306184768677,7.1875,0.00032575998920947313,0.0010000000474974513,,,1.0,1299,7.4400634765625
,,,,,,0.00033763999999999957,0.001,,1349,
0,0.5918196439743042,0.9707258939743042,7.59375,0.0003376399981789291,0.0010000000474974513,,,1.0,1349,7.1307373046875
,,,,,,0.0003495199999999996,0.001,,1399,
0,0.6089379787445068,0.9839379787445068,7.5,0.00035149999894201756,0.0010000000474974513,,,1.0,1399,7.5911865234375
,,,,,,0.0003633799999999996,0.001,,1449,
0,0.6131924390792847,0.9549893140792847,6.84375,0.0003633800079114735,0.0010000000474974513,,,1.0,1449,6.566162109375
,,,,,,0.00037525999999999955,0.001,,1499,
0,0.5610193610191345,0.9028162360191345,6.84375,0.000375259987777099,0.0010000000474974513,,,1.0,1499,6.844970703125
,,,,,,0.0003871399999999995,0.001,,1549,
0,0.5790771245956421,0.9247802495956421,6.90625,0.00038713999674655497,0.0010000000474974513,,,1.0,1549,6.806671142578125
,,,,,,0.00039901999999999944,0.001,,1599,
0,0.5626878142356873,0.8888596892356873,6.53125,0.00040099999750964344,0.0010000000474974513,,,1.0,1599,6.915283203125
,,,,,,0.00041287999999999937,0.001,,1649,
0,0.6018303632736206,0.9182366132736206,6.34375,0.0004128800064790994,0.0010000000474974513,,,1.0,1649,6.6451416015625
,,,,,,0.0004247599999999992,0.001,,1699,
0,0.5734413862228394,0.8898476362228394,6.34375,0.0004247599863447249,0.0010000000474974513,,,1.0,1699,6.4976806640625
,,,,,,0.0004366399999999993,0.001,,1749,
0,0.5489214658737183,0.8750933408737183,6.53125,0.00043663999531418085,0.0010000000474974513,,,1.0,1749,7.2750244140625
,,,,,,0.00044851999999999924,0.001,,1799,
0,0.54461669921875,0.87469482421875,6.59375,0.0004504999960772693,0.0010000000474974513,,,1.0,1799,6.72845458984375
,,,,,,0.00046237999999999927,0.001,,1849,
0,0.5778126120567322,0.8785938620567322,6.03125,0.0004623800050467253,0.0010000000474974513,,,1.0,1849,6.8897705078125
,,,,,,0.0004742599999999992,0.001,,1899,
0,0.5662378668785095,0.8670191168785095,6.0,0.00047426001401618123,0.0010000000474974513,,,1.0,1899,6.916015625
,,,,,,0.0004861399999999991,0.001,,1949,
0,0.5925606489181519,0.8484200239181519,5.125,0.00048613999388180673,0.0010000000474974513,,,1.0,1949,6.914794921875
,,,,,,0.0004980199999999992,0.001,,1999,
0,0.574049174785614,0.851392924785614,5.53125,0.0005000000237487257,0.0010000000474974513,,,1.0,1999,6.2781982421875
,,,,,,0.0004999912514024345,0.001,,2049,
0,0.5863524079322815,0.9008055329322815,6.28125,0.0004999912343919277,0.0010000000474974513,,,1.0,2049,6.8892822265625
,,,,,,0.0004999650062226542,0.001,,2099,
0,0.5583543181419373,0.8454636931419373,5.75,0.0004999649827368557,0.0010000000474974513,,,1.0,2099,6.70166015625
,,,,,,0.0004999212662993659,0.001,,2149,
