epoch,eval/knn_probe_top1,eval/linear_probe_top1_epoch,eval/linear_probe_top1_step,eval/linear_probe_top5_epoch,eval/linear_probe_top5_step,fit/inv_epoch,fit/inv_step,fit/loss_epoch,fit/loss_step,fit/sigreg_epoch,fit/sigreg_step,hparams/lr_default_0,hparams/lr_linear_probe,lr-AdamW,lr-AdamWScheduleFree,queue/embedding_fill_pct,queue/label_fill_pct,rankme,rankme/condition_number,rankme/entropy,rankme/top_singular_value,step,train/linear_probe_loss_epoch,train/linear_probe_loss_step,validate/inv_epoch,validate/inv_step,validate/loss_epoch,validate/loss_step,validate/sigreg_epoch,validate/sigreg_step
,,,0.0224609375,,0.6796875,,,,,,,,,,,1.0,1.0,,,,,78,,,,0.0,,0.0,,0.0
,,,0.10639140009880066,,0.788759708404541,,,,,,,,,,,1.0,1.0,,,,,79,,,,0.0,,0.0,,0.0
,,,0.060546875,,0.875,,,,,,,,,,,1.0,1.0,,,,,80,,,,0.0,,0.0,,0.0
,,,0.0680803582072258,,0.875,,,,,,,,,,,1.0,1.0,,,,,81,,,,0.0,,0.0,,0.0
,,,0.0887928158044815,,0.8736281991004944,,,,,,,,,,,1.0,1.0,,,,,82,,,,0.0,,0.0,,0.0
,,,0.03125,,0.8515625,,,,,,,,,,,1.0,1.0,,,,,83,,,,0.0,,0.0,,0.0
,,,0.0205078125,,0.8515625,,,,,,,,,,,1.0,1.0,,,,,84,,,,0.0,,0.0,,0.0
,,,0.12755101919174194,,0.9107142686843872,,,,,,,,,,,1.0,1.0,,,,,85,,,,0.0,,0.0,,0.0
,,,0.0576171875,,0.9453125,,,,,,,,,,,1.0,1.0,,,,,86,,,,0.0,,0.0,,0.0
,,,0.0680803582072258,,0.9140625,,,,,,,,,,,1.0,1.0,,,,,87,,,,0.0,,0.0,,0.0
,,,0.10977911949157715,,0.8294483423233032,,,,,,,,,,,1.0,1.0,,,,,88,,,,0.0,,0.0,,0.0
,,,0.0245535708963871,,0.7890625,,,,,,,,,,,1.0,1.0,,,,,89,,,,0.0,,0.0,,0.0
,,,0.0146484375,,0.7578125,,,,,,,,,,,1.0,1.0,,,,,90,,,,0.0,,0.0,,0.0
,,,0.02066929079592228,,0.8188976645469666,,,,,,,,,,,1.0,1.0,,,,,91,,,,0.0,,0.0,,0.0
0,0.3337646424770355,0.2942577600479126,,0.7318542003631592,,,,,,,,,,,,,,98.69646453857422,1673027.5,4.5920491218566895,402.15997314453125,220,,,0.0,,0.0,,0.0,
0,,,,,,0.6025252938270569,,1.8159462213516235,,60.672298431396484,,,,,,,,,,,,220,2.613847494125366,,,,,,,
,,,,,,,,,,,,,,0.03,0.0004,,,,,,,249,,,,,,,,
1,,,,,,,0.6321706175804138,,1.1434011459350586,,25.5625,0.00039999998989515007,0.029999999329447746,,,1.0,1.0,,,,,249,,2.342670440673828,,,,,,
,,,,,,,,,,,,,,0.03,0.0004,,,,,,,299,,,,,,,,
1,,,,,,,0.6550929546356201,,1.0862452983856201,,21.5625,0.00039999998989515007,0.029999999329447746,,,1.0,1.0,,,,,299,,2.3330471515655518,,,,,,
,,,,,,,,,,,,,,0.03,0.0004,,,,,,,349,,,,,,,,
1,,,,,,,0.6517245769500732,,1.0657870769500732,,20.703125,0.00039999998989515007,0.029999999329447746,,,1.0,1.0,,,,,349,,2.4614243507385254,,,,,,
,,,,,,,,,,,,,,0.03,0.0004,,,,,,,399,,,,,,,,
1,,,,,,,0.6228951215744019,,1.0227974653244019,,20.0,0.00039999998989515007,0.029999999329447746,,,1.0,1.0,,,,,399,,2.192965030670166,,,,,,
,,,0.078125,,0.9765625,,,,,,,,,,,1.0,1.0,,,,,92,,,,0.0,,0.0,,0.0
,,,0.1004464253783226,,0.9921875,,,,,,,,,,,1.0,1.0,,,,,93,,,,0.0,,0.0,,0.0
,,,0.1415933221578598,,0.9431610107421875,,,,,,,,,,,1.0,1.0,,,,,94,,,,0.0,,0.0,,0.0
,,,0.0434027761220932,,0.8671875,,,,,,,,,,,1.0,1.0,,,,,95,,,,0.0,,0.0,,0.0
,,,0.046875,,0.890625,,,,,,,,,,,1.0,1.0,,,,,96,,,,0.0,,0.0,,0.0
,,,0.048076923936605453,,0.7756410241127014,,,,,,,,,,,1.0,1.0,,,,,97,,,,0.0,,0.0,,0.0
,,,0.0,,0.703125,,,,,,,,,,,1.0,1.0,,,,,98,,,,0.0,,0.0,,0.0
,,,0.0,,0.71875,,,,,,,,,,,1.0,1.0,,,,,99,,,,0.0,,0.0,,0.0
,,,0.03640175238251686,,0.7345626354217529,,,,,,,,,,,1.0,1.0,,,,,100,,,,0.0,,0.0,,0.0
,,,0.02968749962747097,,0.6640625,,,,,,,,,,,1.0,1.0,,,,,101,,,,0.0,,0.0,,0.0
,,,0.02500000037252903,,0.734375,,,,,,,,,,,1.0,1.0,,,,,102,,,,0.0,,0.0,,0.0
,,,0.0321180559694767,,0.7421875,,,,,,,,,,,1.0,1.0,,,,,103,,,,0.0,,0.0,,0.0
,,,0.09653334319591522,,0.753333330154419,,,,,,,,,,,1.0,1.0,,,,,104,,,,0.0,,0.0,,0.0
,,,0.06796874850988388,,0.828125,,,,,,,,,,,1.0,1.0,,,,,105,,,,0.0,,0.0,,0.0
,,,0.07421875,,0.796875,,,,,,,,,,,1.0,1.0,,,,,106,,,,0.0,,0.0,,0.0
,,,0.0935574322938919,,0.8730158805847168,,,,,,,,,,,1.0,1.0,,,,,107,,,,0.0,,0.0,,0.0
,,,0.0457589291036129,,0.921875,,,,,,,,,,,1.0,1.0,,,,,108,,,,0.0,,0.0,,0.0
,,,0.02734375,,0.8984375,,,,,,,,,,,1.0,1.0,,,,,109,,,,0.0,,0.0,,0.0
,,,0.0436507947742939,,0.7938311696052551,,,,,,,,,,,1.0,1.0,,,,,110,,,,0.0,,0.0,,0.0
,,,0.013888888992369175,,0.71875,,,,,,,,,,,1.0,1.0,,,,,111,,,,0.0,,0.0,,0.0
,,,0.0147569440305233,,0.7265625,,,,,,,,,,,1.0,1.0,,,,,112,,,,0.0,,0.0,,0.0
,,,0.05105853080749512,,0.7905354499816895,,,,,,,,,,,1.0,1.0,,,,,113,,,,0.0,,0.0,,0.0
,,,0.0347222238779068,,0.8203125,,,,,,,,,,,1.0,1.0,,,,,114,,,,0.0,,0.0,,0.0
,,,0.0338541679084301,,0.8359375,,,,,,,,,,,1.0,1.0,,,,,115,,,,0.0,,0.0,,0.0
,,,0.05725232884287834,,0.687438428401947,,,,,,,,,,,1.0,1.0,,,,,116,,,,0.0,,0.0,,0.0
,,,0.02864583395421505,,0.625,,,,,,,,,,,1.0,1.0,,,,,117,,,,0.0,,0.0,,0.0
,,,0.0244140625,,0.5859375,,,,,,,,,,,1.0,1.0,,,,,118,,,,0.0,,0.0,,0.0
,,,0.07327044010162354,,0.7661635279655457,,,,,,,,,,,1.0,1.0,,,,,119,,,,0.0,,0.0,,0.0
,,,0.0615234375,,0.953125,,,,,,,,,,,1.0,1.0,,,,,120,,,,0.0,,0.0,,0.0
,,,0.0576171875,,0.9375,,,,,,,,,,,1.0,1.0,,,,,121,,,,0.0,,0.0,,0.0
,,,0.15044459700584412,,0.9529411792755127,,,,,,,,,,,1.0,1.0,,,,,122,,,,0.0,,0.0,,0.0
,,,0.0908203125,,0.9609375,,,,,,,,,,,1.0,1.0,,,,,123,,,,0.0,,0.0,,0.0
,,,0.0869140625,,1.0,,,,,,,,,,,1.0,1.0,,,,,124,,,,0.0,,0.0,,0.0
,,,0.1573539674282074,,0.9298029541969299,,,,,,,,,,,1.0,1.0,,,,,125,,,,0.0,,0.0,,0.0
,,,0.0434027761220932,,0.8359375,,,,,,,,,,,1.0,1.0,,,,,126,,,,0.0,,0.0,,0.0
,,,0.0556640625,,0.8984375,,,,,,,,,,,1.0,1.0,,,,,127,,,,0.0,,0.0,,0.0
,,,0.037704918533563614,,0.7859065532684326,,,,,,,,,,,1.0,1.0,,,,,128,,,,0.0,,0.0,,0.0
,,,0.0,,0.7421875,,,,,,,,,,,1.0,1.0,,,,,129,,,,0.0,,0.0,,0.0
,,,0.0,,0.703125,,,,,,,,,,,1.0,1.0,,,,,130,,,,0.0,,0.0,,0.0
,,,0.03253290057182312,,0.6792429685592651,,,,,,,,,,,1.0,1.0,,,,,131,,,,0.0,,0.0,,0.0
,,,0.02968749962747097,,0.703125,,,,,,,,,,,1.0,1.0,,,,,132,,,,0.0,,0.0,,0.0
,,,0.02265625074505806,,0.75,,,,,,,,,,,1.0,1.0,,,,,133,,,,0.0,,0.0,,0.0
,,,0.10505050420761108,,0.800000011920929,,,,,,,,,,,1.0,1.0,,,,,134,,,,0.0,,0.0,,0.0
,,,0.0694444477558136,,0.8203125,,,,,,,,,,,1.0,1.0,,,,,135,,,,0.0,,0.0,,0.0
,,,0.06562499701976776,,0.8125,,,,,,,,,,,1.0,1.0,,,,,136,,,,0.0,,0.0,,0.0
,,,0.09055068343877792,,0.8760951161384583,,,,,,,,,,,1.0,1.0,,,,,137,,,,0.0,,0.0,,0.0
,,,0.0380859375,,0.859375,,,,,,,,,,,1.0,1.0,,,,,138,,,,0.0,,0.0,,0.0
,,,0.033203125,,0.890625,,,,,,,,,,,1.0,1.0,,,,,139,,,,0.0,,0.0,,0.0
,,,0.02864583395421505,,0.90625,,,,,,,,,,,1.0,1.0,,,,,140,,,,0.0,,0.0,,0.0
,,,0.010498687624931335,,0.8385826349258423,,,,,,,,,,,1.0,1.0,,,,,141,,,,0.0,,0.0,,0.0
,,,0.01215277798473835,,0.7265625,,,,,,,,,,,1.0,1.0,,,,,142,,,,0.0,,0.0,,0.0
,,,0.015625,,0.65625,,,,,,,,,,,1.0,1.0,,,,,143,,,,0.0,,0.0,,0.0
,,,0.0530012771487236,,0.7227011322975159,,,,,,,,,,,1.0,1.0,,,,,144,,,,0.0,,0.0,,0.0
,,,0.03125,,0.7578125,,,,,,,,,,,1.0,1.0,,,,,145,,,,0.0,,0.0,,0.0
,,,0.0321180559694767,,0.8359375,,,,,,,,,,,1.0,1.0,,,,,146,,,,0.0,,0.0,,0.0
,,,0.07770036160945892,,0.6538320779800415,,,,,,,,,,,1.0,1.0,,,,,147,,,,0.0,,0.0,,0.0
,,,0.02120535634458065,,0.625,,,,,,,,,,,1.0,1.0,,,,,148,,,,0.0,,0.0,,0.0
,,,0.025390625,,0.5859375,,,,,,,,,,,1.0,1.0,,,,,149,,,,0.0,,0.0,,0.0
,,,0.06640625,,0.7760416269302368,,,,,,,,,,,1.0,1.0,,,,,150,,,,0.0,,0.0,,0.0
,,,0.0625,,0.953125,,,,,,,,,,,1.0,1.0,,,,,151,,,,0.0,,0.0,,0.0
,,,0.056640625,,0.8984375,,,,,,,,,,,1.0,1.0,,,,,152,,,,0.0,,0.0,,0.0
,,,0.160091370344162,,0.9703764915466309,,,,,,,,,,,1.0,1.0,,,,,153,,,,0.0,,0.0,,0.0
,,,0.0859375,,0.96875,,,,,,,,,,,1.0,1.0,,,,,154,,,,0.0,,0.0,,0.0
,,,0.09375,,0.984375,,,,,,,,,,,1.0,1.0,,,,,155,,,,0.0,,0.0,,0.0
,,,0.12868732213974,,0.8846607804298401,,,,,,,,,,,1.0,1.0,,,,,156,,,,0.0,,0.0,,0.0
,,,0.052734375,,0.859375,,,,,,,,,,,1.0,1.0,,,,,157,,,,0.0,,0.0,,0.0
,,,0.0451388880610466,,0.890625,,,,,,,,,,,1.0,1.0,,,,,158,,,,0.0,,0.0,,0.0
,,,0.028686869889497757,,0.771212100982666,,,,,,,,,,,1.0,1.0,,,,,159,,,,0.0,,0.0,,0.0
,,,0.0,,0.7265625,,,,,,,,,,,1.0,1.0,,,,,160,,,,0.0,,0.0,,0.0
,,,0.0008680555620230734,,0.6796875,,,,,,,,,,,1.0,1.0,,,,,161,,,,0.0,,0.0,,0.0
,,,0.03055555559694767,,0.6722221970558167,,,,,,,,,,,1.0,1.0,,,,,162,,,,0.0,,0.0,,0.0
,,,0.02690972201526165,,0.7265625,,,,,,,,,,,1.0,1.0,,,,,163,,,,0.0,,0.0,,0.0
,,,0.02734375,,0.75,,,,,,,,,,,1.0,1.0,,,,,164,,,,0.0,,0.0,,0.0
,,,0.10061579942703247,,0.8165997266769409,,,,,,,,,,,1.0,1.0,,,,,165,,,,0.0,,0.0,,0.0
,,,0.0755208358168602,,0.828125,,,,,,,,,,,1.0,1.0,,,,,166,,,,0.0,,0.0,,0.0
,,,0.0703125,,0.8046875,,,,,,,,,,,1.0,1.0,,,,,167,,,,0.0,,0.0,,0.0
,,,0.10290580987930298,,0.8240387439727783,,,,,,,,,,,1.0,1.0,,,,,168,,,,0.0,,0.0,,0.0
,,,0.0329861119389534,,0.8671875,,,,,,,,,,,1.0,1.0,,,,,169,,,,0.0,,0.0,,0.0
,,,0.02690972201526165,,0.90625,,,,,,,,,,,1.0,1.0,,,,,170,,,,0.0,,0.0,,0.0
,,,0.042192693799734116,,0.7987264394760132,,,,,,,,,,,1.0,1.0,,,,,171,,,,0.0,,0.0,,0.0
,,,0.0126953125,,0.6953125,,,,,,,,,,,1.0,1.0,,,,,172,,,,0.0,,0.0,,0.0
,,,0.010416666977107525,,0.65625,,,,,,,,,,,1.0,1.0,,,,,173,,,,0.0,,0.0,,0.0
,,,0.06488193571567535,,0.796973705291748,,,,,,,,,,,1.0,1.0,,,,,174,,,,0.0,,0.0,,0.0
,,,0.033203125,,0.8046875,,,,,,,,,,,1.0,1.0,,,,,175,,,,0.0,,0.0,,0.0
,,,0.0355902761220932,,0.8046875,,,,,,,,,,,1.0,1.0,,,,,176,,,,0.0,,0.0,,0.0
,,,0.0615079402923584,,0.7455357313156128,,,,,,,,,,,1.0,1.0,,,,,177,,,,0.0,,0.0,,0.0
,,,0.0325520820915699,,0.5859375,,,,,,,,,,,1.0,1.0,,,,,178,,,,0.0,,0.0,,0.0
,,,0.02790178544819355,,0.609375,,,,,,,,,,,1.0,1.0,,,,,179,,,,0.0,,0.0,,0.0
,,,0.08325008302927017,,0.7167832255363464,,,,,,,,,,,1.0,1.0,,,,,180,,,,0.0,,0.0,,0.0
,,,0.0576171875,,0.9453125,,,,,,,,,,,1.0,1.0,,,,,181,,,,0.0,,0.0,,0.0
,,,0.064453125,,0.9375,,,,,,,,,,,1.0,1.0,,,,,182,,,,0.0,,0.0,,0.0
,,,0.05511811003088951,,0.9212598204612732,,,,,,,,,,,1.0,1.0,,,,,183,,,,0.0,,0.0,,0.0
1,0.4091767370700836,0.3422227203845978,,0.8041459321975708,,,,,,,,,,,,,,99.535888671875,1018491.1875,4.600518226623535,425.6709289550781,441,,,0.0,,0.0,,0.0,
1,,,,,,0.6368537545204163,,1.062317967414856,,21.27326011657715,,,,,,,,,,,,441,2.337007522583008,,,,,,,
,,,,,,,,,,,,,,0.03,0.0004,,,,,,,449,,,,,,,,
2,,,,,,,0.609890878200531,,0.958279550075531,,17.421875,0.00039999998989515007,0.029999999329447746,,,1.0,1.0,,,,,449,,1.969581961631775,,,,,,
,,,,,,,,,,,,,,0.03,0.0004,,,,,,,499,,,,,,,,
2,,,,,,,0.6264499425888062,,0.9948581457138062,,18.421875,0.00039999998989515007,0.029999999329447746,,,1.0,1.0,,,,,499,,2.6525256633758545,,,,,,
,,,,,,,,,,,,,,0.03,0.0004,,,,,,,549,,,,,,,,
2,,,,,,,0.6316299438476562,,0.9443740844726562,,15.640625,0.00039999998989515007,0.029999999329447746,,,1.0,1.0,,,,,549,,2.2714829444885254,,,,,,
,,,,,,,,,,,,,,0.03,0.0004,,,,,,,599,,,,,,,,
2,,,,,,,0.5972924828529358,,0.9263940453529358,,16.453125,0.00039999998989515007,0.029999999329447746,,,1.0,1.0,,,,,599,,2.321267604827881,,,,,,
,,,,,,,,,,,,,,0.03,0.0004,,,,,,,649,,,,,,,,
2,,,,,,,0.623243510723114,,0.945997416973114,,16.140625,0.00039999998989515007,0.029999999329447746,,,1.0,1.0,,,,,649,,2.01318359375,,,,,,
,,,0.0323660708963871,,0.75,,,,,,,,,,,1.0,1.0,,,,,184,,,,0.0,,0.0,,0.0
,,,0.0234375,,0.796875,,,,,,,,,,,1.0,1.0,,,,,185,,,,0.0,,0.0,,0.0
,,,0.07117711752653122,,0.8355335593223572,,,,,,,,,,,1.0,1.0,,,,,186,,,,0.0,,0.0,,0.0
,,,0.0400390625,,0.9375,,,,,,,,,,,1.0,1.0,,,,,187,,,,0.0,,0.0,,0.0
,,,0.033203125,,0.8671875,,,,,,,,,,,1.0,1.0,,,,,188,,,,0.0,,0.0,,0.0
,,,0.05982905626296997,,0.942307710647583,,,,,,,,,,,1.0,1.0,,,,,189,,,,0.0,,0.0,,0.0
,,,0.02265625074505806,,0.953125,,,,,,,,,,,1.0,1.0,,,,,190,,,,0.0,,0.0,,0.0
,,,0.0295138880610466,,0.96875,,,,,,,,,,,1.0,1.0,,,,,191,,,,0.0,,0.0,,0.0
