epoch,eval/knn_probe_top1,eval/linear_probe_top1_epoch,eval/linear_probe_top1_step,eval/linear_probe_top5_epoch,eval/linear_probe_top5_step,fit/inv_epoch,fit/inv_step,fit/loss_epoch,fit/loss_step,fit/sigreg_epoch,fit/sigreg_step,hparams/lr_default_0,hparams/lr_linear_probe,lr-AdamW,lr-AdamW-1,queue/embedding_fill_pct,queue/label_fill_pct,rankme,rankme/condition_number,rankme/entropy,rankme/top_singular_value,step,train/linear_probe_loss_epoch,train/linear_probe_loss_step,validate/inv_epoch,validate/inv_step,validate/loss_epoch,validate/loss_step,validate/sigreg_epoch,validate/sigreg_step
,,,,,,,,,,,,,,1.2780090497737552e-05,0.03,,,,,,,49,,,,,,,,
0,,,,,,,0.3721744418144226,,2.5850651264190674,,110.625,1.2959276318724733e-05,0.029999999329447746,,,1.0,1.0,,,,,49,,2.3486380577087402,,,,,,
,,,,,,,,,,,,,,2.1739366515837093e-05,0.03,,,,,,,99,,,,,,,,
0,,,,,,,0.5758239030838013,,1.6998473405838013,,56.21875,2.1918551283306442e-05,0.029999999329447746,,,1.0,1.0,,,,,99,,2.3962574005126953,,,,,,
,,,,,,,,,,,,,,3.06986425339366e-05,0.03,,,,,,,149,,,,,,,,
0,,,,,,,0.5975341200828552,,1.4569091796875,,42.96875,3.087782897637226e-05,0.029999999329447746,,,1.0,1.0,,,,,149,,2.4434351921081543,,,,,,
,,,,,,,,,,,,,,3.9657918552036127e-05,0.03,,,,,,,199,,,,,,,,
0,,,,,,,0.6155904531478882,,1.3201802968978882,,35.21875,3.983710485044867e-05,0.029999999329447746,,,1.0,1.0,,,,,199,,2.7375221252441406,,,,,,
,,,0.0416666679084301,,0.9296875,,,,,,,,,,,1.0,1.0,,,,,0,,,,0.0,,0.0,,0.0
,,,0.0355902761220932,,0.8515625,,,,,,,,,,,1.0,1.0,,,,,1,,,,0.0,,0.0,,0.0
,,,0.04453407973051071,,0.8159148693084717,,,,,,,,,,,1.0,1.0,,,,,2,,,,0.0,,0.0,,0.0
,,,0.01128472201526165,,0.7109375,,,,,,,,,,,1.0,1.0,,,,,3,,,,0.0,,0.0,,0.0
,,,0.0185546875,,0.671875,,,,,,,,,,,1.0,1.0,,,,,4,,,,0.0,,0.0,,0.0
,,,0.06267806142568588,,0.802884578704834,,,,,,,,,,,1.0,1.0,,,,,5,,,,0.0,,0.0,,0.0
,,,0.03046875074505806,,0.9609375,,,,,,,,,,,1.0,1.0,,,,,6,,,,0.0,,0.0,,0.0
,,,0.03515625,,0.9453125,,,,,,,,,,,1.0,1.0,,,,,7,,,,0.0,,0.0,,0.0
,,,0.0602915957570076,,0.9442538619041443,,,,,,,,,,,1.0,1.0,,,,,8,,,,0.0,,0.0,,0.0
,,,0.01909722201526165,,0.71875,,,,,,,,,,,1.0,1.0,,,,,9,,,,0.0,,0.0,,0.0
,,,0.0173611119389534,,0.703125,,,,,,,,,,,1.0,1.0,,,,,10,,,,0.0,,0.0,,0.0
,,,0.0225694440305233,,0.765625,,,,,,,,,,,1.0,1.0,,,,,11,,,,0.0,,0.0,,0.0
