epoch,fit/inv_step,fit/loss_step,fit/sigreg_step,hparams/lr_default_0,hparams/lr_inet_probe,lr-AdamW,lr-AdamW-1,queue/embedding_fill_pct,step,train/inet_probe_loss_step
0,0.5807791352272034,0.9030447602272034,6.4375,0.0002523763105273247,0.0010000000474974513,,,1.0,999,7.10888671875
,,,,,,0.00026449775112443754,0.001,,1049,
0,0.5481977462768555,0.8880414962768555,6.8125,0.0002647451183293015,0.0010000000474974513,,,1.0,1049,7.061279296875
,,,,,,0.0002768665667166411,0.001,,1099,
0,0.5896795988082886,0.9138983488082886,6.5,0.00027711395523510873,0.0010000000474974513,,,1.0,1099,6.97509765625
,,,,,,0.00028923538230884495,0.001,,1149,
0,0.5380260944366455,0.8485729694366455,6.21875,0.00028948276303708553,0.0010000000474974513,,,1.0,1149,6.743408203125
,,,,,,0.0003016041979010485,0.001,,1199,
0,0.5518093109130859,0.8896999359130859,6.75,0.00030185157083906233,0.0010000000474974513,,,1.0,1199,6.86376953125
,,,,,,0.00031397301349325214,0.001,,1249,
0,0.553235650062561,0.893079400062561,6.78125,0.00031422037864103913,0.0010000000474974513,,,1.0,1249,7.0035400390625
,,,,,,0.00032634182908545585,0.001,,1299,
0,0.5671507120132446,0.8952757120132446,6.5625,0.0003265892155468464,0.0010000000474974513,,,1.0,1299,7.2060546875
,,,,,,0.0003387106446776595,0.001,,1349,
0,0.565274178981781,0.895352303981781,6.59375,0.0003389580233488232,0.0010000000474974513,,,1.0,1349,6.8929443359375
,,,,,,0.0003510794602698634,0.001,,1399,
0,0.5661145448684692,0.9020520448684692,6.71875,0.0003513268311508,0.0010000000474974513,,,1.0,1399,7.202880859375
,,,,,,0.0003634482758620671,0.001,,1449,
0,0.5901559591293335,0.8967965841293335,6.125,0.0003636956389527768,0.0010000000474974513,,,1.0,1449,6.260986328125
,,,,,,0.0003758170914542708,0.001,,1499,
0,0.5292904376983643,0.9003841876983643,7.40625,0.00037606447585858405,0.0010000000474974513,,,1.0,1499,6.575439453125
,,,,,,0.00038818590704647453,0.001,,1549,
0,0.5377532243728638,0.8736907243728638,6.71875,0.00038843328366056085,0.0010000000474974513,,,1.0,1549,6.75592041015625
,,,,,,0.00040055472263867824,0.001,,1599,
0,0.5190811157226562,0.8628311157226562,6.875,0.00040080209146253765,0.0010000000474974513,,,1.0,1599,6.75048828125
,,,,,,0.0004129235382308816,0.001,,1649,
0,0.552482545375824,0.859123170375824,6.125,0.0004131709283683449,0.0010000000474974513,,,1.0,1649,6.61474609375
,,,,,,0.00042529235382308554,0.001,,1699,
0,0.5564893484115601,0.9080518484115601,7.03125,0.0004255397361703217,0.0010000000474974513,,,1.0,1699,6.57183837890625
,,,,,,0.00043766116941528925,0.001,,1749,
0,0.5254143476486206,0.8515862226486206,6.53125,0.0004379085439722985,0.0010000000474974513,,,1.0,1749,7.1932373046875
,,,,,,0.0004500299850074933,0.001,,1799,
0,0.5149402022361755,0.8840808272361755,7.375,0.0004502773517742753,0.0010000000474974513,,,1.0,1799,6.6929931640625
,,,,,,0.0004623988005996965,0.001,,1849,
0,0.5411450266838074,0.8848950266838074,6.875,0.00046264618868008256,0.0010000000474974513,,,1.0,1849,6.6695556640625
,,,,,,0.00047476761619190015,0.001,,1899,
0,0.519996166229248,0.865699291229248,6.90625,0.00047501499648205936,0.0010000000474974513,,,1.0,1899,6.5743408203125
,,,,,,0.00048713643178410434,0.001,,1949,
0,0.5636579394340515,0.8859235644340515,6.4375,0.00048738380428403616,0.0010000000474974513,,,1.0,1949,6.8399658203125
,,,,,,0.0004995052473763078,0.001,,1999,
0,0.5415698885917664,0.8970386385917664,7.09375,0.0004997526411898434,0.0010000000474974513,,,1.0,1999,6.06640625
,,,,,,0.0004999912523735509,0.001,,2049,
0,0.5494415760040283,0.8795197010040283,6.59375,0.0004999908851459622,0.0010000000474974513,,,1.0,2049,6.59521484375
,,,,,,0.0004999635370440357,0.001,,2099,
0,0.5546334981918335,0.8768991231918335,6.4375,0.000499962770845741,0.0010000000474974513,,,1.0,2099,6.63275146484375
,,,,,,0.0004999168409311624,0.001,,2149,
0,0.525806188583374,0.850024938583374,6.46875,0.000499915739055723,0.0010000000474974513,,,1.0,2149,6.49639892578125
,,,,,,0.0004998511675843141,0.001,,2199,
0,0.5647517442703247,0.8655329942703247,6.03125,0.0004998496733605862,0.0010000000474974513,,,1.0,2199,6.196533203125
,,,,,,0.0004997665219953366,0.001,,2249,
0,0.5413419008255005,0.8597012758255005,6.375,0.0004997646319679916,0.0010000000474974513,,,1.0,2249,6.7156982421875
,,,,,,0.0004996629105981605,0.001,,2299,
0,0.5101349353790283,0.8421661853790283,6.65625,0.0004996606730856001,0.0010000000474974513,,,1.0,2299,6.4068603515625
,,,,,,0.000499540341268312,0.001,,2349,
0,0.5188693404197693,0.8548068404197693,6.71875,0.00049953768029809,0.0010000000474974513,,,1.0,2349,6.518798828125
,,,,,,0.0004993988233223138,0.001,,2399,
0,0.5122009515762329,0.8247009515762329,6.25,0.0004993958282284439,0.0010000000474974513,,,1.0,2399,6.6668701171875
,,,,,,0.0004992383675169782,0.001,,2449,
0,0.5193459391593933,0.8357521891593933,6.3125,0.000499234942253679,0.0010000000474974513,,,1.0,2449,6.63934326171875
,,,,,,0.0004990589860485875,0.001,,2499,
0,0.5331677198410034,0.8378552198410034,6.09375,0.0004990551969967782,0.0010000000474974513,,,1.0,2499,6.73193359375
,,,,,,0.0004988606925519684,0.001,,2549,
0,0.5293111205101013,0.8222798705101013,5.84375,0.0004988565342500806,0.0010000000474974513,,,1.0,2549,6.5465087890625
,,,,,,0.0004986435020994547,0.001,,2599,
0,0.5336877107620239,0.8403283357620239,6.125,0.000498638954013586,0.0010000000474974513,,,1.0,2599,6.50390625
,,,,,,0.0004984074311997432,0.001,,2649,
0,0.5067242383956909,0.7957867383956909,5.78125,0.0004984025144949555,0.0010000000474974513,,,1.0,2649,6.2459716796875
,,,,,,0.0004981524977966367,0.001,,2699,
0,0.5479778051376343,0.8116496801376343,5.28125,0.0004981472156941891,0.0010000000474974513,,,1.0,2699,6.3643798828125
,,,,,,0.0004978787212676827,0.001,,2749,
0,0.5418130159378052,0.8367348909378052,5.90625,0.0004978730576112866,0.0010000000474974513,,,1.0,2749,6.1429443359375
,,,,,,0.0004975861224226978,0.001,,2799,
0,0.5235811471939087,0.7950655221939087,5.4375,0.0004975800984539092,0.0010000000474974513,,,1.0,2799,6.4910888671875
,,,,,,0.0004972747235021868,0.001,,2849,
0,0.4969105124473572,0.7859730124473572,5.78125,0.0004972682800143957,0.0010000000474974513,,,1.0,2849,6.289794921875
,,,,,,0.0004969445481756533,0.001,,2899,
0,0.5494294166564941,0.8091950416564941,5.1875,0.000496937776915729,0.0010000000474974513,,,1.0,2899,6.418212890625
,,,,,,0.0004965956215398002,0.001,,2949,
0,0.5106042623519897,0.7820886373519897,5.4375,0.0004965884727425873,0.0010000000474974513,,,1.0,2949,6.2879638671875
,,,,,,0.0004962279701166212,0.001,,2999,
0,0.5432925224304199,0.7913393974304199,4.96875,0.0004962204257026315,0.0010000000474974513,,,1.0,2999,6.5032958984375
,,,,,,0.0004958416218513852,0.001,,3049,
0,0.5163058042526245,0.8209933042526245,6.09375,0.0004958336940035224,0.0010000000474974513,,,1.0,3049,5.96197509765625
,,,,,,0.0004954366061105135,0.001,,3099,
0,0.4953475892543793,0.7824569940567017,5.75,0.000495428335852921,0.0010000000474974513,,,1.0,3099,6.41619873046875
,,,,,,0.0004950129536793449,0.001,,3149,
0,0.46842941641807556,0.745773196220398,5.53125,0.0004950042930431664,0.0010000000474974513,,,1.0,3149,6.4610595703125
,,,,,,0.000494570696759798,0.001,,3199,
0,0.5147318840026855,0.7901225090026855,5.5,0.0004945616819895804,0.0010000000474974513,,,1.0,3199,6.39453125
,,,,,,0.0004941098689679236,0.001,,3249,
0,0.5595464706420898,0.8368902206420898,5.53125,0.0004941004444845021,0.0010000000474974513,,,1.0,3249,6.27685546875
,,,,,,0.0004936305053313475,0.001,,3299,
0,0.48729953169822693,0.7412058115005493,5.0625,0.0004936207551509142,0.0010000000474974513,,,1.0,3299,6.0274658203125
,,,,,,0.0004931326422866103,0.001,,3349,
0,0.5469573736190796,0.8086761236190796,5.25,0.0004931224975734949,0.0010000000474974513,,,1.0,3349,6.2738037109375
,,,,,,0.0004926163176763961,0.001,,3399,
0,0.5362265110015869,0.8116171360015869,5.5,0.0004926057881675661,0.0010000000474974513,,,1.0,3399,6.3729248046875
,,,,,,0.0004920815707466581,0.001,,3449,
0,0.48976466059684753,0.7768740653991699,5.75,0.0004920706851407886,0.0010000000474974513,,,1.0,3449,6.3763427734375
,,,,,,0.0004915284421436319,0.001,,3499,
0,0.4778110980987549,0.7434360980987549,5.3125,0.0004915171884931624,0.0010000000474974513,,,1.0,3499,6.10699462890625
,,,,,,0.0004909569739107506,0.001,,3549,
0,0.5437697172164917,0.8289259672164917,5.6875,0.0004909453564323485,0.0010000000474974513,,,1.0,3549,6.1370849609375
,,,,,,0.0004903672094854465,0.001,,3599,
0,0.505820631980896,0.759726881980896,5.0625,0.0004903552471660078,0.0010000000474974513,,,1.0,3599,5.8887939453125
,,,,,,0.0004897591936958482,0.001,,3649,
0,0.5161006450653076,0.7993037700653076,5.65625,0.0004897468606941402,0.0010000000474974513,,,1.0,3649,6.2421875
,,,,,,0.0004891329727573766,0.001,,3699,
0,0.5119997262954712,0.7522341012954712,4.8125,0.0004891202552244067,0.0010000000474974513,,,1.0,3699,6.080810546875
,,,,,,0.0004884885942692275,0.001,,3749,
0,0.5376666784286499,0.7974323034286499,5.1875,0.0004884755471721292,0.0010000000474974513,,,1.0,3749,6.15643310546875
,,,,,,0.00048782610721075965,0.001,,3799,
0,0.522127091884613,0.779939591884613,5.15625,0.0004878126783296466,0.0010000000474974513,,,1.0,3799,6.07623291015625
,,,,,,0.00048714556193776636,0.001,,3849,
0,0.4804173707962036,0.7597142457962036,5.59375,0.00048713176511228085,0.0010000000474974513,,,1.0,3849,6.1126708984375
,,,,,,0.0004864470101786501,0.001,,3899,
0,0.4843674302101135,0.7402268052101135,5.125,0.00048643286572769284,0.0010000000474974513,,,1.0,3899,6.097900390625
,,,,,,0.0004857305050304906,0.001,,3949,
0,0.5090420246124268,0.7668545246124268,5.15625,0.0004857159801758826,0.0010000000474974513,,,1.0,3949,6.1881103515625
,,,,,,0.00048499610095500875,0.001,,3999,
0,0.5221042633056641,0.7818698883056641,5.1875,0.0004849812248721719,0.0010000000474974513,,,1.0,3999,6.0257568359375
,,,,,,0.00048424385377442744,0.001,,4049,
0,0.4793955683708191,0.7333018183708191,5.09375,0.0004842286289203912,0.0010000000474974513,,,1.0,4049,5.976318359375
,,,,,,0.00048347382066722775,0.001,,4099,
0,0.5622373819351196,0.8161436319351196,5.0625,0.00048345825052820146,0.0010000000474974513,,,1.0,4099,6.1011962890625
,,,,,,0.00048268606016380283,0.001,,4149,
0,0.5218742489814758,0.7777336239814758,5.125,0.0004826701187994331,0.0010000000474974513,,,1.0,4149,6.306884765625
,,,,,,0.00048188063214201003,0.001,,4199,
0,0.4839749038219452,0.7310452461242676,4.9375,0.000481864350149408,0.0010000000474974513,,,1.0,4199,5.9847412109375
,,,,,,0.00048105759782261814,0.001,,4249,
0,0.5307990312576294,0.7866584062576294,5.125,0.00048104094457812607,0.0010000000474974513,,,1.0,4249,5.823486328125
,,,,,,0.00048021701976465526,0.001,,4299,
0,0.5003582239151001,0.7542644739151001,5.0625,0.0004802000185009092,0.0010000000474974513,,,1.0,4299,6.328369140625
,,,,,,0.00047935896186065285,0.001,,4349,
0,0.49632710218429565,0.7443739771842957,4.96875,0.0004793416301254183,0.0010000000474974513,,,1.0,4349,6.2119140625
,,,,,,0.00047848348933178937,0.001,,4399,
0,0.5337810516357422,0.7788982391357422,4.90625,0.0004784658085554838,0.0010000000474974513,,,1.0,4399,5.95458984375
,,,,,,0.0004775906687229327,0.001,,4449,
0,0.5031471252441406,0.7629127502441406,5.1875,0.0004775726411025971,0.0010000000474974513,,,1.0,4449,6.1365966796875
,,,,,,0.00047668056789758274,0.001,,4499,
0,0.5154503583908081,0.7752159833908081,5.1875,0.0004766621859744191,0.0010000000474974513,,,1.0,4499,6.05078125
,,,,,,0.0004757532560327127,0.001,,4549,
0,0.4947277009487152,0.7720714807510376,5.53125,0.0004757345304824412,0.0010000000474974513,,,1.0,4549,6.44915771484375
,,,,,,0.00047480880361351017,0.001,,4599,
0,0.4798003137111664,0.7571440935134888,5.5625,0.00047478973283432424,0.0010000000474974513,,,1.0,4599,5.8765869140625
,,,,,,0.00047384728242802124,0.001,,4649,
0,0.47653836011886597,0.736303985118866,5.1875,0.00047382788034155965,0.0010000000474974513,,,1.0,4649,5.9102783203125
,,,,,,0.0004728687655616918,0.001,,4699,
0,0.4977453947067261,0.7614172697067261,5.28125,0.0004728490312118083,0.0010000000474974513,,,1.0,4699,6.0966796875
,,,,,,0.0004718733273918138,0.001,,4749,
0,0.49635931849479675,0.7893280982971191,5.875,0.0004718532436527312,0.0010000000474974513,,,1.0,4749,6.04638671875
,,,,,,0.00047086104358187155,0.001,,4799,
0,0.5022504329681396,0.7502973079681396,4.96875,0.00047084063407965004,0.0010000000474974513,,,1.0,4799,5.8892822265625
,,,,,,0.00046983199107579016,0.001,,4849,
0,0.46109098196029663,0.6954659819602966,4.6875,0.0004698112315963954,0.0010000000474974513,,,1.0,4849,5.650146484375
,,,,,,0.00046878624809208703,0.001,,4899,
0,0.51995849609375,0.75433349609375,4.6875,0.000468765152618289,0.0010000000474974513,,,1.0,4899,5.87799072265625
,,,,,,0.00046772389411792685,0.001,,4949,
0,0.5206434726715088,0.7725965976715088,5.03125,0.0004677024844568223,0.0010000000474974513,,,1.0,4949,6.3544921875
,,,,,,0.00046664500990308,0.001,,4999,
0,0.5086953043937683,0.7626015543937683,5.09375,0.0004666232562158257,0.0010000000474974513,,,1.0,4999,5.98828125
,,,,,,0.00046554967745378296,0.001,,5049,
0,0.49256452918052673,0.7464708089828491,5.09375,0.0004655276134144515,0.0010000000474974513,,,1.0,5049,6.1544189453125
,,,,,,0.0004644379800265071,0.001,,5099,
0,0.4836631715297699,0.7307335138320923,4.9375,0.00046441558515653014,0.0010000000474974513,,,1.0,5099,5.73846435546875
,,,,,,0.00046331000212162957,0.001,,5149,
0,0.46874865889549255,0.7246080636978149,5.125,0.0004632872878573835,0.0010000000474974513,,,1.0,5149,5.9293212890625
,,,,,,0.00046216582947701003,0.001,,5199,
0,0.4801180362701416,0.7252352237701416,4.90625,0.00046214277972467244,0.0010000000474974513,,,1.0,5199,5.8094482421875
,,,,,,0.00046100554906147425,0.001,,5249,
0,0.4593733251094818,0.7113264799118042,5.03125,0.0004609821771737188,0.0010000000474974513,,,1.0,5249,5.79998779296875
,,,,,,0.0004598292490682037,0.001,,5299,
0,0.468414306640625,0.718414306640625,5.0,0.000459805567516014,0.0010000000474974513,,,1.0,5299,6.002899169921875
,,,,,,0.000458637018908031,0.001,,5349,
0,0.49466341733932495,0.748569667339325,5.0625,0.00045861300895921886,0.0010000000474974513,,,1.0,5349,6.02508544921875
,,,,,,0.0004574289492026445,0.001,,5399,
0,0.45050209760665894,0.6897599101066589,4.78125,0.0004574046179186553,0.0010000000474974513,,,1.0,5399,6.06939697265625
,,,,,,0.000456205131777701,0.001,,5449,
0,0.44161003828048706,0.6994225382804871,5.15625,0.0004561804817058146,0.0010000000474974513,,,1.0,5449,5.809326171875
,,,,,,0.00045496565965584345,0.001,,5499,
0,0.48503074049949646,0.7252651453018188,4.8125,0.00045494071673601866,0.0010000000474974513,,,1.0,5499,5.5853271484375
,,,,,,0.0004537106270496334,0.001,,5549,
0,0.468392550945282,0.722298800945282,5.0625,0.00045368538121692836,0.0010000000474974513,,,1.0,5549,6.1136474609375
,,,,,,0.0004524401293543874,0.001,,5599,
0,0.4572383165359497,0.7023555040359497,4.90625,0.0004524145624600351,0.0010000000474974513,,,1.0,5599,5.9619140625
,,,,,,0.00045115426314092745,0.001,,5649,
0,0.48961031436920166,0.7181259393692017,4.5625,0.00045112837688066065,0.0010000000474974513,,,1.0,5649,5.748291015625
,,,,,,0.00044985312614823997,0.001,,5699,
0,0.447765052318573,0.707530677318573,5.1875,0.0004498269408941269,0.0010000000474974513,,,1.0,5699,6.051513671875
,,,,,,0.000448536817276047,0.001,,5749,
0,0.4675630033016205,0.7156099081039429,4.96875,0.00044851034181192517,0.0010000000474974513,,,1.0,5749,5.64825439453125
,,,,,,0.00044720543657728864,0.001,,5799,
0,0.49299177527427673,0.7410386800765991,4.96875,0.00044717866694554687,0.0010000000474974513,,,1.0,5799,5.8878173828125
,,,,,,0.00044585908525051775,0.001,,5849,
0,0.46912258863449097,0.716192901134491,4.9375,0.00044583200360648334,0.0010000000474974513,,,1.0,5849,5.8248291015625
,,,,,,0.0004444978656322081,0.001,,5899,
0,0.4788438677787781,0.7259141802787781,4.9375,0.0004444704973138869,0.0010000000474974513,,,1.0,5899,6.2757568359375
,,,,,,0.00044312188118897583,0.001,,5949,
0,0.42254263162612915,0.6803551316261292,5.15625,0.0004430942062754184,0.0010000000474974513,,,1.0,5949,5.3941650390625
,,,,,,0.00044173123650971524,0.001,,5999,
0,0.4837650656700134,0.7318119406700134,4.96875,0.0004417032760102302,0.0010000000474974513,,,1.0,5999,5.84735107421875
,,,,,,0.00044032603729764755,0.001,,6049,
0,0.453804612159729,0.715523362159729,5.25,0.0004402977938298136,0.0010000000474974513,,,1.0,6049,6.1824951171875
,,,,,,0.00043890639036228815,0.001,,6099,
0,0.4867744445800781,0.7074775695800781,4.40625,0.00043887784704566,0.0010000000474974513,,,1.0,6099,5.5770263671875
,,,,,,0.00043747240361132655,0.001,,6149,
0,0.4333745837211609,0.6804448962211609,4.9375,0.0004374435811769217,0.0010000000474974513,,,1.0,6149,5.79742431640625
,,,,,,0.0004360241860424258,0.001,,6199,
0,0.46783119440078735,0.7149015069007874,4.9375,0.0004359950835350901,0.0010000000474974513,,,1.0,6199,5.68878173828125
,,,,,,0.0004345618477349361,0.001,,6249,
0,0.468241423368454,0.7260539531707764,5.15625,0.00043453247053548694,0.0010000000474974513,,,1.0,6249,5.8916015625
,,,,,,0.0004330854998415285,0.001,,6299,
0,0.48768994212150574,0.7376899719238281,5.0,0.00043305582948960364,0.0010000000474974513,,,1.0,6299,5.69830322265625
,,,,,,0.00043159525457974574,0.001,,6349,
0,0.48122286796569824,0.7155978679656982,4.6875,0.0004315653059165925,0.0010000000474974513,,,1.0,6349,5.750732421875
,,,,,,0.00043009122522347237,0.001,,6399,
0,0.4651578366756439,0.7044156789779663,4.78125,0.0004300610162317753,0.0010000000474974513,,,1.0,6399,5.9462890625
,,,,,,0.00042857352609432594,0.001,,6449,
0,0.4786660075187683,0.7159706950187683,4.75,0.0004285430477466434,0.0010000000474974513,,,1.0,6449,5.7408447265625
,,,,,,0.00042704227255296645,0.001,,6499,
0,0.48056626319885254,0.7227537631988525,4.84375,0.0004270115168765187,0.0010000000474974513,,,1.0,6499,5.8994140625
,,,,,,0.0004254975809903272,0.001,,6549,
0,0.4706920087337494,0.7177623510360718,4.9375,0.000425466540036723,0.0010000000474974513,,,1.0,6549,5.94451904296875
,,,,,,0.00042393956881876896,0.001,,6599,
0,0.45678019523620605,0.669670820236206,4.25,0.0004239082627464086,0.0010000000474974513,,,1.0,6599,6.3070068359375
,,,,,,0.00042236835446315474,0.001,,6649,
0,0.5028216242790222,0.7323138117790222,4.59375,0.00042233680142089725,0.0010000000474974513,,,1.0,6649,6.1053466796875
,,,,,,0.0004207840573518496,0.001,,6699,
0,0.4363749623298645,0.6727030873298645,4.71875,0.0004207522433716804,0.0010000000474974513,,,1.0,6699,5.7244873046875
,,,,,,0.000419186797907641,0.001,,6749,
0,0.4538668990135193,0.6833590865135193,4.59375,0.00041915473411791027,0.0010000000474974513,,,1.0,6749,5.9678955078125
,,,,,,0.00041757669753858626,0.001,,6799,
0,0.46582651138305664,0.6982483863830566,4.65625,0.0004175443609710783,0.0010000000474974513,,,1.0,6799,5.483428955078125
,,,,,,0.0004159538786287846,0.001,,6849,
0,0.4763755798339844,0.7234458923339844,4.9375,0.00041592129855416715,0.0010000000474974513,,,1.0,6849,5.8299560546875
,,,,,,0.0004143184645290748,0.001,,6899,
0,0.49139493703842163,0.7492074370384216,5.15625,0.00041428563417866826,0.0010000000474974513,,,1.0,6899,6.031707763671875
,,,,,,0.00041267057954765815,0.001,,6949,
0,0.45257648825645447,0.6947640180587769,4.84375,0.00041263748425990343,0.0010000000474974513,,,1.0,6949,5.7064208984375
,,,,,,0.00041101034894065096,0.001,,6999,
0,0.4318821430206299,0.6721165180206299,4.8125,0.0004109770234208554,0.0010000000474974513,,,1.0,6999,5.8751220703125
,,,,,,0.0004093378989025636,0.001,,7049,
0,0.4734348654747009,0.7156223654747009,4.84375,0.00040930433897301555,0.0010000000474974513,,,1.0,7049,5.8148193359375
,,,,,,0.0004076533565567081,0.001,,7099,
0,0.4336140751838684,0.6601765751838684,4.53125,0.0004076195473317057,0.0010000000474974513,,,1.0,7099,5.86114501953125
,,,,,,0.0004059568499455347,0.001,,7149,
0,0.46213066577911377,0.6789275407791138,4.34375,0.0004059227940160781,0.0010000000474974513,,,1.0,7149,5.63507080078125
,,,,,,0.0004042485080209013,0.001,,7199,
0,0.4437229037284851,0.6683322787284851,4.5,0.0004042142245452851,0.0010000000474974513,,,1.0,7199,5.704345703125
,,,,,,0.0004025284606342707,0.001,,7249,
0,0.4570969343185425,0.6914719343185425,4.6875,0.0004024939553346485,0.0010000000474974513,,,1.0,7249,5.897308349609375
