epoch,eval/knn_probe_top1,eval/linear_probe_top1_epoch,eval/linear_probe_top1_step,eval/linear_probe_top5_epoch,eval/linear_probe_top5_step,fit/inv_epoch,fit/inv_step,fit/loss_epoch,fit/loss_step,fit/sigreg_epoch,fit/sigreg_step,hparams/lr_default_0,hparams/lr_linear_probe,lr-AdamW,lr-AdamW-1,queue/embedding_fill_pct,queue/label_fill_pct,rankme,rankme/condition_number,rankme/entropy,rankme/top_singular_value,step,train/linear_probe_loss_epoch,train/linear_probe_loss_step,validate/inv_epoch,validate/inv_step,validate/loss_epoch,validate/loss_step,validate/sigreg_epoch,validate/sigreg_step
,,,,,,,,,,,,,,1.2780090497737552e-05,0.03,,,,,,,49,,,,,,,,
0,,,,,,,0.24704845249652863,,-7.399227142333984,,178.625,1.2959276318724733e-05,0.029999999329447746,,,1.0,1.0,,,,,49,,2.144002914428711,,,,,,
,,,,,,,,,,,,,,2.1739366515837093e-05,0.03,,,,,,,99,,,,,,,,
0,,,,,,,0.42316222190856934,,-9.381887435913086,,89.25,2.1918551283306442e-05,0.029999999329447746,,,1.0,1.0,,,,,99,,2.2993967533111572,,,,,,
,,,,,,,,,,,,,,3.06986425339366e-05,0.03,,,,,,,149,,,,,,,,
0,,,,,,,0.5220918655395508,,-10.459102630615234,,59.78125,3.087782897637226e-05,0.029999999329447746,,,1.0,1.0,,,,,149,,2.548186779022217,,,,,,
,,,,,,,,,,,,,,3.9657918552036127e-05,0.03,,,,,,,199,,,,,,,,
0,,,,,,,0.5952248573303223,,-11.357294082641602,,42.78125,3.983710485044867e-05,0.029999999329447746,,,1.0,1.0,,,,,199,,2.4593863487243652,,,,,,
,,,0.04218750074505806,,0.890625,,,,,,,,,,,1.0,1.0,,,,,0,,,,0.0,,0.0,,0.0
,,,0.046875,,0.9296875,,,,,,,,,,,1.0,1.0,,,,,1,,,,0.0,,0.0,,0.0
,,,0.0821048766374588,,0.8777044415473938,,,,,,,,,,,1.0,1.0,,,,,2,,,,0.0,,0.0,,0.0
,,,0.02968749962747097,,0.8515625,,,,,,,,,,,1.0,1.0,,,,,3,,,,0.0,,0.0,,0.0
,,,0.03125,,0.828125,,,,,,,,,,,1.0,1.0,,,,,4,,,,0.0,,0.0,,0.0
,,,0.059472933411598206,,0.8317307829856873,,,,,,,,,,,1.0,1.0,,,,,5,,,,0.0,,0.0,,0.0
,,,0.02500000037252903,,0.8828125,,,,,,,,,,,1.0,1.0,,,,,6,,,,0.0,,0.0,,0.0
,,,0.0381944440305233,,0.9140625,,,,,,,,,,,1.0,1.0,,,,,7,,,,0.0,,0.0,,0.0
,,,0.06106346473097801,,0.7019726037979126,,,,,,,,,,,1.0,1.0,,,,,8,,,,0.0,,0.0,,0.0
,,,0.0390625,,0.703125,,,,,,,,,,,1.0,1.0,,,,,9,,,,0.0,,0.0,,0.0
,,,0.03671874850988388,,0.671875,,,,,,,,,,,1.0,1.0,,,,,10,,,,0.0,,0.0,,0.0
,,,0.04062499850988388,,0.6875,,,,,,,,,,,1.0,1.0,,,,,11,,,,0.0,,0.0,,0.0
,,,0.09481481462717056,,0.765333354473114,,,,,,,,,,,1.0,1.0,,,,,12,,,,0.0,,0.0,,0.0
,,,0.05234374850988388,,0.8203125,,,,,,,,,,,1.0,1.0,,,,,13,,,,0.0,,0.0,,0.0
,,,0.04374999925494194,,0.8125,,,,,,,,,,,1.0,1.0,,,,,14,,,,0.0,,0.0,,0.0
,,,0.07591036707162857,,0.7385621070861816,,,,,,,,,,,1.0,1.0,,,,,15,,,,0.0,,0.0,,0.0
,,,0.0078125,,0.515625,,,,,,,,,,,1.0,1.0,,,,,16,,,,0.0,,0.0,,0.0
,,,0.00937500037252903,,0.625,,,,,,,,,,,1.0,1.0,,,,,17,,,,0.0,,0.0,,0.0
,,,0.02824675291776657,,0.5129870176315308,,,,,,,,,,,1.0,1.0,,,,,18,,,,0.0,,0.0,,0.0
,,,0.01953125,,0.546875,,,,,,,,,,,1.0,1.0,,,,,19,,,,0.0,,0.0,,0.0
,,,0.01953125,,0.6015625,,,,,,,,,,,1.0,1.0,,,,,20,,,,0.0,,0.0,,0.0
,,,0.04737235605716705,,0.6653798222541809,,,,,,,,,,,1.0,1.0,,,,,21,,,,0.0,,0.0,,0.0
,,,0.02500000037252903,,0.6640625,,,,,,,,,,,1.0,1.0,,,,,22,,,,0.0,,0.0,,0.0
,,,0.01718750037252903,,0.59375,,,,,,,,,,,1.0,1.0,,,,,23,,,,0.0,,0.0,,0.0
,,,0.047881774604320526,,0.7982758283615112,,,,,,,,,,,1.0,1.0,,,,,24,,,,0.0,,0.0,,0.0
,,,0.03515625,,0.90625,,,,,,,,,,,1.0,1.0,,,,,25,,,,0.0,,0.0,,0.0
,,,0.0234375,,0.90625,,,,,,,,,,,1.0,1.0,,,,,26,,,,0.0,,0.0,,0.0
,,,0.06085534766316414,,0.7945911884307861,,,,,,,,,,,1.0,1.0,,,,,27,,,,0.0,,0.0,,0.0
,,,0.02265625074505806,,0.7421875,,,,,,,,,,,1.0,1.0,,,,,28,,,,0.0,,0.0,,0.0
,,,0.02421874925494194,,0.6875,,,,,,,,,,,1.0,1.0,,,,,29,,,,0.0,,0.0,,0.0
,,,0.07402341067790985,,0.8827633857727051,,,,,,,,,,,1.0,1.0,,,,,30,,,,0.0,,0.0,,0.0
,,,0.04374999925494194,,0.8828125,,,,,,,,,,,1.0,1.0,,,,,31,,,,0.0,,0.0,,0.0
,,,0.04531250149011612,,0.90625,,,,,,,,,,,1.0,1.0,,,,,32,,,,0.0,,0.0,,0.0
,,,0.07684729248285294,,0.8697044253349304,,,,,,,,,,,1.0,1.0,,,,,33,,,,0.0,,0.0,,0.0
,,,0.02890625037252903,,0.84375,,,,,,,,,,,1.0,1.0,,,,,34,,,,0.0,,0.0,,0.0
,,,0.02812499925494194,,0.84375,,,,,,,,,,,1.0,1.0,,,,,35,,,,0.0,,0.0,,0.0
,,,0.05025691166520119,,0.7860288619995117,,,,,,,,,,,1.0,1.0,,,,,36,,,,0.0,,0.0,,0.0
,,,0.02968749962747097,,0.8828125,,,,,,,,,,,1.0,1.0,,,,,37,,,,0.0,,0.0,,0.0
,,,0.0355902761220932,,0.8984375,,,,,,,,,,,1.0,1.0,,,,,38,,,,0.0,,0.0,,0.0
,,,0.05934066325426102,,0.7288156747817993,,,,,,,,,,,1.0,1.0,,,,,39,,,,0.0,,0.0,,0.0
,,,0.04296875,,0.71875,,,,,,,,,,,1.0,1.0,,,,,40,,,,0.0,,0.0,,0.0
,,,0.0381944440305233,,0.7109375,,,,,,,,,,,1.0,1.0,,,,,41,,,,0.0,,0.0,,0.0
,,,0.09227272868156433,,0.7840908765792847,,,,,,,,,,,1.0,1.0,,,,,42,,,,0.0,,0.0,,0.0
,,,0.05156249925494194,,0.8359375,,,,,,,,,,,1.0,1.0,,,,,43,,,,0.0,,0.0,,0.0
,,,0.046875,,0.796875,,,,,,,,,,,1.0,1.0,,,,,44,,,,0.0,,0.0,,0.0
,,,0.06282853335142136,,0.6955569982528687,,,,,,,,,,,1.0,1.0,,,,,45,,,,0.0,,0.0,,0.0
,,,0.007031249813735485,,0.6171875,,,,,,,,,,,1.0,1.0,,,,,46,,,,0.0,,0.0,,0.0
,,,0.0078125,,0.5625,,,,,,,,,,,1.0,1.0,,,,,47,,,,0.0,,0.0,,0.0
