epoch,fit/inv_step,fit/loss_step,fit/sigreg_step,hparams/lr_default_0,hparams/lr_inet_probe,lr-AdamW,lr-AdamW-1,queue/embedding_fill_pct,step,train/inet_probe_loss_step
0,0.6263176202774048,1.1458488702774048,10.375,4.1996401705546305e-05,0.0010000000474974513,,,1.0,1499,7.3511962890625
,,,,,,4.3183453237410036e-05,0.001,,1549,
0,0.6439943313598633,1.1635255813598633,10.375,4.318345236242749e-05,0.0010000000474974513,,,1.0,1549,7.204345703125
,,,,,,4.4370503597122266e-05,0.001,,1599,
0,0.6387603282928467,1.1289947032928467,9.8125,4.456834358279593e-05,0.0010000000474974513,,,1.0,1599,7.121337890625
,,,,,,4.5755395683453184e-05,0.001,,1649,
0,0.634408175945282,1.1656582355499268,10.625,4.5755394239677116e-05,0.0010000000474974513,,,1.0,1649,7.165771484375
,,,,,,4.6942446043165414e-05,0.001,,1699,
0,0.6050770878791809,1.0894520282745361,9.6875,4.69424448965583e-05,0.0010000000474974513,,,1.0,1699,6.99609375
,,,,,,4.812949640287764e-05,0.001,,1749,
0,0.6278614401817322,1.122002124786377,9.875,4.812949555343948e-05,0.0010000000474974513,,,1.0,1749,7.176025390625
,,,,,,4.9316546762589855e-05,0.001,,1799,
0,0.6212198734283447,1.1212198734283447,10.0,4.951438677380793e-05,0.0010000000474974513,,,1.0,1799,7.1983642578125
,,,,,,5.070143884892081e-05,0.001,,1849,
0,0.6361271142959595,1.0951114892959595,9.1875,5.070143743068911e-05,0.0010000000474974513,,,1.0,1849,7.1806640625
,,,,,,5.188848920863304e-05,0.001,,1899,
0,0.6203219890594482,1.1203219890594482,10.0,5.1888488087570295e-05,0.0010000000474974513,,,1.0,1899,7.0091552734375
,,,,,,5.307553956834528e-05,0.001,,1949,
0,0.6304603219032288,1.073819637298584,8.875,5.307553874445148e-05,0.0010000000474974513,,,1.0,1949,7.28369140625
,,,,,,5.426258992805751e-05,0.001,,1999,
0,0.6035511493682861,1.0371448993682861,8.6875,5.446042996481992e-05,0.0010000000474974513,,,1.0,1999,7.001953125
,,,,,,5.5647482014388436e-05,0.001,,2049,
0,0.617050290107727,1.066269040107727,9.0,5.5647480621701106e-05,0.0010000000474974513,,,1.0,2049,6.998046875
,,,,,,5.683453237410066e-05,0.001,,2099,
0,0.5942835211753845,1.0044398307800293,8.1875,5.683453127858229e-05,0.0010000000474974513,,,1.0,2099,7.1522216796875
,,,,,,5.80215827338129e-05,0.001,,2149,
0,0.6076857447624207,0.9983107447624207,7.8125,5.802158193546347e-05,0.0010000000474974513,,,1.0,2149,7.1937255859375
,,,,,,5.920863309352513e-05,0.001,,2199,
0,0.6116942167282104,1.0531004667282104,8.8125,5.940647315583192e-05,0.0010000000474974513,,,1.0,2199,7.2547607421875
,,,,,,6.0593525179856066e-05,0.001,,2249,
0,0.6328467130661011,1.019565463066101,7.75,6.05935238127131e-05,0.0010000000474974513,,,1.0,2249,7.264892578125
,,,,,,6.17805755395683e-05,0.001,,2299,
0,0.6030557155609131,1.030790090560913,8.5625,6.178057810757309e-05,0.0010000000474974513,,,1.0,2299,7.100830078125
,,,,,,6.296762589928052e-05,0.001,,2349,
0,0.6163285970687866,1.0030473470687866,7.71875,6.296762876445428e-05,0.0010000000474974513,,,1.0,2349,7.2230224609375
,,,,,,6.415467625899277e-05,0.001,,2399,
0,0.5640050768852234,0.9429113268852234,7.5625,6.435251998482272e-05,0.0010000000474974513,,,1.0,2399,6.886962890625
,,,,,,6.553956834532371e-05,0.001,,2449,
0,0.5321049690246582,0.9324955940246582,8.0,6.55395706417039e-05,0.0010000000474974513,,,1.0,2449,7.0833740234375
,,,,,,6.672661870503592e-05,0.001,,2499,
0,0.6312757730484009,1.0023695230484009,7.4375,6.672662129858509e-05,0.0010000000474974513,,,1.0,2499,6.9501953125
