epoch,eval/knn_probe_top1,eval/linear_probe_top1_epoch,eval/linear_probe_top1_step,eval/linear_probe_top5_epoch,eval/linear_probe_top5_step,fit/inv_epoch,fit/inv_step,fit/loss_epoch,fit/loss_step,fit/sigreg_epoch,fit/sigreg_step,lr-AdamW,lr-SAM,queue/embedding_fill_pct,queue/label_fill_pct,rankme,rankme/condition_number,rankme/entropy,rankme/top_singular_value,step,train/linear_probe_loss_epoch,train/linear_probe_loss_step,train/sam_active_epoch,train/sam_active_step,validate/inv_epoch,validate/inv_step,validate/loss_epoch,validate/loss_step,validate/sigreg_epoch,validate/sigreg_step
,,,0.05826728045940399,,0.7015018463134766,,,,,,,,,1.0,1.0,,,,,45,,,,,,0.0,,0.0,,0.0
,,,0.0023437500931322575,,0.71875,,,,,,,,,1.0,1.0,,,,,46,,,,,,0.0,,0.0,,0.0
,,,0.00434027798473835,,0.765625,,,,,,,,,1.0,1.0,,,,,47,,,,,,0.0,,0.0,,0.0
,,,0.0062500000931322575,,0.71875,,,,,,,,,1.0,1.0,,,,,48,,,,,,0.0,,0.0,,0.0
,,,0.016535433009266853,,0.751968502998352,,,,,,,,,1.0,1.0,,,,,49,,,,,,0.0,,0.0,,0.0
,,,0.02083333395421505,,0.484375,,,,,,,,,1.0,1.0,,,,,50,,,,,,0.0,,0.0,,0.0
,,,0.01171875,,0.4453125,,,,,,,,,1.0,1.0,,,,,51,,,,,,0.0,,0.0,,0.0
,,,0.04789271950721741,,0.5632184147834778,,,,,,,,,1.0,1.0,,,,,52,,,,,,0.0,,0.0,,0.0
,,,0.0147569440305233,,0.6640625,,,,,,,,,1.0,1.0,,,,,53,,,,,,0.0,,0.0,,0.0
,,,0.01406249962747097,,0.703125,,,,,,,,,1.0,1.0,,,,,54,,,,,,0.0,,0.0,,0.0
,,,0.06816607713699341,,0.8344334363937378,,,,,,,,,1.0,1.0,,,,,55,,,,,,0.0,,0.0,,0.0
,,,0.05234374850988388,,0.9140625,,,,,,,,,1.0,1.0,,,,,56,,,,,,0.0,,0.0,,0.0
,,,0.0673828125,,0.8671875,,,,,,,,,1.0,1.0,,,,,57,,,,,,0.0,,0.0,,0.0
,,,0.06666666269302368,,0.8541666269302368,,,,,,,,,1.0,1.0,,,,,58,,,,,,0.0,,0.0,,0.0
,,,0.02812499925494194,,0.7578125,,,,,,,,,1.0,1.0,,,,,59,,,,,,0.0,,0.0,,0.0
,,,0.02656250074505806,,0.78125,,,,,,,,,1.0,1.0,,,,,60,,,,,,0.0,,0.0,,0.0
,,,0.03792912885546684,,0.6326135396957397,,,,,,,,,1.0,1.0,,,,,61,,,,,,0.0,,0.0,,0.0
,,,0.01015624962747097,,0.375,,,,,,,,,1.0,1.0,,,,,62,,,,,,0.0,,0.0,,0.0
,,,0.008593750186264515,,0.4453125,,,,,,,,,1.0,1.0,,,,,63,,,,,,0.0,,0.0,,0.0
,,,0.010816126130521297,,0.6560472249984741,,,,,,,,,1.0,1.0,,,,,64,,,,,,0.0,,0.0,,0.0
,,,0.01171875,,0.6953125,,,,,,,,,1.0,1.0,,,,,65,,,,,,0.0,,0.0,,0.0
,,,0.004687500186264515,,0.7421875,,,,,,,,,1.0,1.0,,,,,66,,,,,,0.0,,0.0,,0.0
,,,0.05474747344851494,,0.7277777791023254,,,,,,,,,1.0,1.0,,,,,67,,,,,,0.0,,0.0,,0.0
,,,0.05234374850988388,,0.9140625,,,,,,,,,1.0,1.0,,,,,68,,,,,,0.0,,0.0,,0.0
,,,0.04140625149011612,,0.9140625,,,,,,,,,1.0,1.0,,,,,69,,,,,,0.0,,0.0,,0.0
,,,0.08537036925554276,,0.8870370388031006,,,,,,,,,1.0,1.0,,,,,70,,,,,,0.0,,0.0,,0.0
,,,0.03359375149011612,,0.8359375,,,,,,,,,1.0,1.0,,,,,71,,,,,,0.0,,0.0,,0.0
,,,0.03203124925494194,,0.8125,,,,,,,,,1.0,1.0,,,,,72,,,,,,0.0,,0.0,,0.0
,,,0.08532798290252686,,0.7350736260414124,,,,,,,,,1.0,1.0,,,,,73,,,,,,0.0,,0.0,,0.0
,,,0.0439453125,,0.546875,,,,,,,,,1.0,1.0,,,,,74,,,,,,0.0,,0.0,,0.0
,,,0.0390625,,0.5625,,,,,,,,,1.0,1.0,,,,,75,,,,,,0.0,,0.0,,0.0
,,,0.04716634377837181,,0.6577540636062622,,,,,,,,,1.0,1.0,,,,,76,,,,,,0.0,,0.0,,0.0
,,,0.004687500186264515,,0.78125,,,,,,,,,1.0,1.0,,,,,77,,,,,,0.0,,0.0,,0.0
,,,0.0017361111240461469,,0.7265625,,,,,,,,,1.0,1.0,,,,,78,,,,,,0.0,,0.0,,0.0
,,,0.026024363934993744,,0.6342746019363403,,,,,,,,,1.0,1.0,,,,,79,,,,,,0.0,,0.0,,0.0
,,,0.01640624925494194,,0.453125,,,,,,,,,1.0,1.0,,,,,80,,,,,,0.0,,0.0,,0.0
,,,0.0164930559694767,,0.484375,,,,,,,,,1.0,1.0,,,,,81,,,,,,0.0,,0.0,,0.0
,,,0.03701363503932953,,0.6997007131576538,,,,,,,,,1.0,1.0,,,,,82,,,,,,0.0,,0.0,,0.0
,,,0.01822916604578495,,0.71875,,,,,,,,,1.0,1.0,,,,,83,,,,,,0.0,,0.0,,0.0
,,,0.013020833022892475,,0.6640625,,,,,,,,,1.0,1.0,,,,,84,,,,,,0.0,,0.0,,0.0
,,,0.0625,,0.8348214626312256,,,,,,,,,1.0,1.0,,,,,85,,,,,,0.0,,0.0,,0.0
,,,0.0512152761220932,,0.8984375,,,,,,,,,1.0,1.0,,,,,86,,,,,,0.0,,0.0,,0.0
,,,0.05312500149011612,,0.8671875,,,,,,,,,1.0,1.0,,,,,87,,,,,,0.0,,0.0,,0.0
,,,0.10023310780525208,,0.9075369238853455,,,,,,,,,1.0,1.0,,,,,88,,,,,,0.0,,0.0,,0.0
,,,0.02500000037252903,,0.765625,,,,,,,,,1.0,1.0,,,,,89,,,,,,0.0,,0.0,,0.0
,,,0.02656250074505806,,0.7734375,,,,,,,,,1.0,1.0,,,,,90,,,,,,0.0,,0.0,,0.0
,,,0.029133860021829605,,0.834645688533783,,,,,,,,,1.0,1.0,,,,,91,,,,,,0.0,,0.0,,0.0
0,0.27681678533554077,0.24241602420806885,,0.7083483934402466,,,,,,,,,,,,100.78527069091797,4305226.5,4.612992286682129,319.5682678222656,220,,,,,0.0,,0.0,,0.0,
0,,,,,,0.5221883654594421,,2.3722126483917236,,92.5305404663086,,,,,,,,,,220,2.5592563152313232,,0.0,,,,,,,
,,,,,,,,,,,,0.03,4.861719457013563e-05,,,,,,,249,,,,,,,,,,
1,,,,,,,0.6374959945678711,,1.282027244567871,,32.25,,,1.0,1.0,,,,,249,,2.3280556201934814,,0.0,,,,,,
,,,,,,,,,,,,0.03,5.757647058823518e-05,,,,,,,299,,,,,,,,,,
1,,,,,,,0.6267958879470825,,1.2049208879470825,,29.0,,,1.0,1.0,,,,,299,,2.653095245361328,,0.0,,,,,,
,,,,,,,,,,,,0.03,6.653574660633477e-05,,,,,,,349,,,,,,,,,,
1,,,,,,,0.6620088815689087,,1.1659151315689087,,25.25,,,1.0,1.0,,,,,349,,2.3571574687957764,,0.0,,,,,,
,,,,,,,,,,,,0.03,7.54950226244342e-05,,,,,,,399,,,,,,,,,,
1,,,,,,,0.6386253833770752,,1.0858910083770752,,22.375,,,1.0,1.0,,,,,399,,2.619694232940674,,0.0,,,,,,
,,,0.0425347238779068,,0.703125,,,,,,,,,1.0,1.0,,,,,92,,,,,,0.0,,0.0,,0.0
,,,0.0498046875,,0.6796875,,,,,,,,,1.0,1.0,,,,,93,,,,,,0.0,,0.0,,0.0
,,,0.11726357042789459,,0.7935460209846497,,,,,,,,,1.0,1.0,,,,,94,,,,,,0.0,,0.0,,0.0
,,,0.0555555559694767,,0.8984375,,,,,,,,,1.0,1.0,,,,,95,,,,,,0.0,,0.0,,0.0
,,,0.0556640625,,0.8203125,,,,,,,,,1.0,1.0,,,,,96,,,,,,0.0,,0.0,,0.0
,,,0.0407051257789135,,0.802884578704834,,,,,,,,,1.0,1.0,,,,,97,,,,,,0.0,,0.0,,0.0
,,,0.0,,0.7265625,,,,,,,,,1.0,1.0,,,,,98,,,,,,0.0,,0.0,,0.0
,,,0.0017361111240461469,,0.78125,,,,,,,,,1.0,1.0,,,,,99,,,,,,0.0,,0.0,,0.0
,,,0.028216123580932617,,0.8876500725746155,,,,,,,,,1.0,1.0,,,,,100,,,,,,0.0,,0.0,,0.0
,,,0.0373263880610466,,0.890625,,,,,,,,,1.0,1.0,,,,,101,,,,,,0.0,,0.0,,0.0
,,,0.0364583320915699,,0.921875,,,,,,,,,1.0,1.0,,,,,102,,,,,,0.0,,0.0,,0.0
,,,0.0425347238779068,,0.921875,,,,,,,,,1.0,1.0,,,,,103,,,,,,0.0,,0.0,,0.0
,,,0.17033332586288452,,0.9399999976158142,,,,,,,,,1.0,1.0,,,,,104,,,,,,0.0,,0.0,,0.0
,,,0.0737847238779068,,0.8125,,,,,,,,,1.0,1.0,,,,,105,,,,,,0.0,,0.0,,0.0
,,,0.072265625,,0.796875,,,,,,,,,1.0,1.0,,,,,106,,,,,,0.0,,0.0,,0.0
,,,0.13196390867233276,,0.9066293239593506,,,,,,,,,1.0,1.0,,,,,107,,,,,,0.0,,0.0,,0.0
,,,0.0651041641831398,,0.953125,,,,,,,,,1.0,1.0,,,,,108,,,,,,0.0,,0.0,,0.0
,,,0.06015624850988388,,0.953125,,,,,,,,,1.0,1.0,,,,,109,,,,,,0.0,,0.0,,0.0
,,,0.07359307259321213,,0.8533549904823303,,,,,,,,,1.0,1.0,,,,,110,,,,,,0.0,,0.0,,0.0
,,,0.013020833022892475,,0.8203125,,,,,,,,,1.0,1.0,,,,,111,,,,,,0.0,,0.0,,0.0
,,,0.0069444444961845875,,0.796875,,,,,,,,,1.0,1.0,,,,,112,,,,,,0.0,,0.0,,0.0
,,,0.03195516765117645,,0.7904109954833984,,,,,,,,,1.0,1.0,,,,,113,,,,,,0.0,,0.0,,0.0
,,,0.033203125,,0.7109375,,,,,,,,,1.0,1.0,,,,,114,,,,,,0.0,,0.0,,0.0
,,,0.02734375,,0.703125,,,,,,,,,1.0,1.0,,,,,115,,,,,,0.0,,0.0,,0.0
,,,0.045517243444919586,,0.6216748952865601,,,,,,,,,1.0,1.0,,,,,116,,,,,,0.0,,0.0,,0.0
,,,0.01171875,,0.53125,,,,,,,,,1.0,1.0,,,,,117,,,,,,0.0,,0.0,,0.0
,,,0.010937499813735485,,0.546875,,,,,,,,,1.0,1.0,,,,,118,,,,,,0.0,,0.0,,0.0
,,,0.06798741966485977,,0.7139622569084167,,,,,,,,,1.0,1.0,,,,,119,,,,,,0.0,,0.0,,0.0
,,,0.0747767835855484,,0.9609375,,,,,,,,,1.0,1.0,,,,,120,,,,,,0.0,,0.0,,0.0
,,,0.044921875,,0.90625,,,,,,,,,1.0,1.0,,,,,121,,,,,,0.0,,0.0,,0.0
,,,0.10709400475025177,,0.8250342011451721,,,,,,,,,1.0,1.0,,,,,122,,,,,,0.0,,0.0,,0.0
,,,0.0434027761220932,,0.6875,,,,,,,,,1.0,1.0,,,,,123,,,,,,0.0,,0.0,,0.0
,,,0.046875,,0.6875,,,,,,,,,1.0,1.0,,,,,124,,,,,,0.0,,0.0,,0.0
,,,0.09863164275884628,,0.8251231908798218,,,,,,,,,1.0,1.0,,,,,125,,,,,,0.0,,0.0,,0.0
,,,0.0595703125,,0.875,,,,,,,,,1.0,1.0,,,,,126,,,,,,0.0,,0.0,,0.0
,,,0.0556640625,,0.859375,,,,,,,,,1.0,1.0,,,,,127,,,,,,0.0,,0.0,,0.0
,,,0.04173123463988304,,0.8082945942878723,,,,,,,,,1.0,1.0,,,,,128,,,,,,0.0,,0.0,,0.0
,,,0.0017361111240461469,,0.78125,,,,,,,,,1.0,1.0,,,,,129,,,,,,0.0,,0.0,,0.0
,,,0.0026041667442768812,,0.828125,,,,,,,,,1.0,1.0,,,,,130,,,,,,0.0,,0.0,,0.0
,,,0.030818071216344833,,0.8742368817329407,,,,,,,,,1.0,1.0,,,,,131,,,,,,0.0,,0.0,,0.0
,,,0.0425347238779068,,0.890625,,,,,,,,,1.0,1.0,,,,,132,,,,,,0.0,,0.0,,0.0
,,,0.0416666679084301,,0.9140625,,,,,,,,,1.0,1.0,,,,,133,,,,,,0.0,,0.0,,0.0
,,,0.11691918969154358,,0.9159090518951416,,,,,,,,,1.0,1.0,,,,,134,,,,,,0.0,,0.0,,0.0
,,,0.0720486119389534,,0.8203125,,,,,,,,,1.0,1.0,,,,,135,,,,,,0.0,,0.0,,0.0
,,,0.0791015625,,0.828125,,,,,,,,,1.0,1.0,,,,,136,,,,,,0.0,,0.0,,0.0
,,,0.1549593210220337,,0.8560701012611389,,,,,,,,,1.0,1.0,,,,,137,,,,,,0.0,,0.0,,0.0
,,,0.0736607164144516,,0.9375,,,,,,,,,1.0,1.0,,,,,138,,,,,,0.0,,0.0,,0.0
,,,0.05781250074505806,,0.9375,,,,,,,,,1.0,1.0,,,,,139,,,,,,0.0,,0.0,,0.0
,,,0.0668402761220932,,0.9375,,,,,,,,,1.0,1.0,,,,,140,,,,,,0.0,,0.0,,0.0
,,,0.012248468585312366,,0.9094488620758057,,,,,,,,,1.0,1.0,,,,,141,,,,,,0.0,,0.0,,0.0
,,,0.006076388992369175,,0.734375,,,,,,,,,1.0,1.0,,,,,142,,,,,,0.0,,0.0,,0.0
,,,0.0078125,,0.7890625,,,,,,,,,1.0,1.0,,,,,143,,,,,,0.0,,0.0,,0.0
,,,0.026724139228463173,,0.704023003578186,,,,,,,,,1.0,1.0,,,,,144,,,,,,0.0,,0.0,,0.0
,,,0.0225694440305233,,0.6796875,,,,,,,,,1.0,1.0,,,,,145,,,,,,0.0,,0.0,,0.0
,,,0.02656250074505806,,0.71875,,,,,,,,,1.0,1.0,,,,,146,,,,,,0.0,,0.0,,0.0
,,,0.06478425860404968,,0.6204620599746704,,,,,,,,,1.0,1.0,,,,,147,,,,,,0.0,,0.0,,0.0
,,,0.01015624962747097,,0.59375,,,,,,,,,1.0,1.0,,,,,148,,,,,,0.0,,0.0,,0.0
,,,0.01015624962747097,,0.5390625,,,,,,,,,1.0,1.0,,,,,149,,,,,,0.0,,0.0,,0.0
,,,0.0659722238779068,,0.7395833730697632,,,,,,,,,1.0,1.0,,,,,150,,,,,,0.0,,0.0,,0.0
,,,0.0636160746216774,,0.921875,,,,,,,,,1.0,1.0,,,,,151,,,,,,0.0,,0.0,,0.0
,,,0.0569196417927742,,0.90625,,,,,,,,,1.0,1.0,,,,,152,,,,,,0.0,,0.0,,0.0
,,,0.1246638223528862,,0.8308416604995728,,,,,,,,,1.0,1.0,,,,,153,,,,,,0.0,,0.0,,0.0
,,,0.0355902761220932,,0.6484375,,,,,,,,,1.0,1.0,,,,,154,,,,,,0.0,,0.0,,0.0
,,,0.0486111119389534,,0.7578125,,,,,,,,,1.0,1.0,,,,,155,,,,,,0.0,,0.0,,0.0
,,,0.10442477464675903,,0.8336282968521118,,,,,,,,,1.0,1.0,,,,,156,,,,,,0.0,,0.0,,0.0
,,,0.0595703125,,0.8828125,,,,,,,,,1.0,1.0,,,,,157,,,,,,0.0,,0.0,,0.0
,,,0.0434027761220932,,0.8515625,,,,,,,,,1.0,1.0,,,,,158,,,,,,0.0,,0.0,,0.0
,,,0.0342424251139164,,0.8217171430587769,,,,,,,,,1.0,1.0,,,,,159,,,,,,0.0,,0.0,,0.0
,,,0.0026041667442768812,,0.7734375,,,,,,,,,1.0,1.0,,,,,160,,,,,,0.0,,0.0,,0.0
,,,0.0015625000232830644,,0.8359375,,,,,,,,,1.0,1.0,,,,,161,,,,,,0.0,,0.0,,0.0
,,,0.03648148104548454,,0.8694444894790649,,,,,,,,,1.0,1.0,,,,,162,,,,,,0.0,,0.0,,0.0
,,,0.0425347238779068,,0.921875,,,,,,,,,1.0,1.0,,,,,163,,,,,,0.0,,0.0,,0.0
,,,0.0399305559694767,,0.90625,,,,,,,,,1.0,1.0,,,,,164,,,,,,0.0,,0.0,,0.0
,,,0.11355049908161163,,0.9235609173774719,,,,,,,,,1.0,1.0,,,,,165,,,,,,0.0,,0.0,,0.0
,,,0.0755208358168602,,0.8203125,,,,,,,,,1.0,1.0,,,,,166,,,,,,0.0,,0.0,,0.0
,,,0.078125,,0.8125,,,,,,,,,1.0,1.0,,,,,167,,,,,,0.0,,0.0,,0.0
,,,0.12237218022346497,,0.8728036880493164,,,,,,,,,1.0,1.0,,,,,168,,,,,,0.0,,0.0,,0.0
,,,0.0693359375,,0.9296875,,,,,,,,,1.0,1.0,,,,,169,,,,,,0.0,,0.0,,0.0
,,,0.05781250074505806,,0.9375,,,,,,,,,1.0,1.0,,,,,170,,,,,,0.0,,0.0,,0.0
,,,0.07782699912786484,,0.8637873530387878,,,,,,,,,1.0,1.0,,,,,171,,,,,,0.0,,0.0,,0.0
,,,0.01171875,,0.8125,,,,,,,,,1.0,1.0,,,,,172,,,,,,0.0,,0.0,,0.0
,,,0.006076388992369175,,0.75,,,,,,,,,1.0,1.0,,,,,173,,,,,,0.0,,0.0,,0.0
,,,0.0451538972556591,,0.8169271945953369,,,,,,,,,1.0,1.0,,,,,174,,,,,,0.0,,0.0,,0.0
,,,0.0251736119389534,,0.703125,,,,,,,,,1.0,1.0,,,,,175,,,,,,0.0,,0.0,,0.0
,,,0.02500000037252903,,0.6796875,,,,,,,,,1.0,1.0,,,,,176,,,,,,0.0,,0.0,,0.0
,,,0.0515872985124588,,0.7276785373687744,,,,,,,,,1.0,1.0,,,,,177,,,,,,0.0,,0.0,,0.0
,,,0.013888888992369175,,0.5234375,,,,,,,,,1.0,1.0,,,,,178,,,,,,0.0,,0.0,,0.0
,,,0.010937499813735485,,0.5703125,,,,,,,,,1.0,1.0,,,,,179,,,,,,0.0,,0.0,,0.0
,,,0.04405594617128372,,0.6456876993179321,,,,,,,,,1.0,1.0,,,,,180,,,,,,0.0,,0.0,,0.0
,,,0.0634765625,,0.9375,,,,,,,,,1.0,1.0,,,,,181,,,,,,0.0,,0.0,,0.0
,,,0.0546875,,0.9140625,,,,,,,,,1.0,1.0,,,,,182,,,,,,0.0,,0.0,,0.0
,,,0.07349081337451935,,0.9212598204612732,,,,,,,,,1.0,1.0,,,,,183,,,,,,0.0,,0.0,,0.0
1,0.3679136633872986,0.33314457535743713,,0.8017873764038086,,,,,,,,,,,,100.55955505371094,903028.5,4.610750198364258,400.0927734375,441,,,,,0.0,,0.0,,0.0,
1,,,,,,0.6474372744560242,,1.2052092552185059,,27.893098831176758,,,,,,,,,,441,2.4537887573242188,,0.0,,,,,,,
,,,,,,,,,,,,0.03,8.445429864253375e-05,,,,,,,449,,,,,,,,,,
2,,,,,,,0.6211763024330139,,1.0352387428283691,,20.75,,,1.0,1.0,,,,,449,,2.0057034492492676,,0.0,,,,,,
,,,,,,,,,,,,0.03,9.341357466063334e-05,,,,,,,499,,,,,,,,,,
2,,,,,,,0.6259800791740417,,1.0517613887786865,,21.25,,,1.0,1.0,,,,,499,,2.722475528717041,,0.0,,,,,,
,,,,,,,,,,,,0.03,0.00010237285067873297,,,,,,,549,,,,,,,,,,
2,,,,,,,0.636396050453186,,1.034833550453186,,19.875,,,1.0,1.0,,,,,549,,2.946165084838867,,0.0,,,,,,
,,,,,,,,,,,,0.03,0.00011133212669683259,,,,,,,599,,,,,,,,,,
2,,,,,,,0.6020239591598511,,0.9711645841598511,,18.5,,,1.0,1.0,,,,,599,,2.037013530731201,,0.0,,,,,,
,,,,,,,,,,,,0.03,0.00012029140271493208,,,,,,,649,,,,,,,,,,
2,,,,,,,0.6260402202606201,,1.0127589702606201,,19.375,,,1.0,1.0,,,,,649,,2.293097496032715,,0.0,,,,,,
,,,0.013020833022892475,,0.7109375,,,,,,,,,1.0,1.0,,,,,184,,,,,,0.0,,0.0,,0.0
,,,0.013020833022892475,,0.7109375,,,,,,,,,1.0,1.0,,,,,185,,,,,,0.0,,0.0,,0.0
,,,0.05042170733213425,,0.7231389880180359,,,,,,,,,1.0,1.0,,,,,186,,,,,,0.0,,0.0,,0.0
,,,0.0283203125,,0.625,,,,,,,,,1.0,1.0,,,,,187,,,,,,0.0,,0.0,,0.0
,,,0.02109375037252903,,0.6015625,,,,,,,,,1.0,1.0,,,,,188,,,,,,0.0,,0.0,,0.0
,,,0.05384615436196327,,0.817307710647583,,,,,,,,,1.0,1.0,,,,,189,,,,,,0.0,,0.0,,0.0
,,,0.0546875,,0.984375,,,,,,,,,1.0,1.0,,,,,190,,,,,,0.0,,0.0,,0.0
,,,0.046875,,0.96875,,,,,,,,,1.0,1.0,,,,,191,,,,,,0.0,,0.0,,0.0
