epoch,eval/knn_probe_top1,eval/linear_probe_top1_epoch,eval/linear_probe_top1_step,eval/linear_probe_top5_epoch,eval/linear_probe_top5_step,fit/inv_epoch,fit/inv_step,fit/loss_epoch,fit/loss_step,fit/sigreg_epoch,fit/sigreg_step,hparams/lr_default_0,hparams/lr_linear_probe,lr-AdamW,lr-AdamW-1,queue/embedding_fill_pct,queue/label_fill_pct,rankme,rankme/condition_number,rankme/entropy,rankme/top_singular_value,step,train/linear_probe_loss_epoch,train/linear_probe_loss_step,validate/inv_epoch,validate/inv_step,validate/loss_epoch,validate/loss_step,validate/sigreg_epoch,validate/sigreg_step
,,,,,,,,,,,,,,1.2780090497737552e-05,0.03,,,,,,,49,,,,,,,,
0,,,,,,,0.004512865096330643,,8.106075286865234,,405.25,1.2959276318724733e-05,0.029999999329447746,,,1.0,1.0,,,,,49,,2.539592742919922,,,,,,
,,,,,,,,,,,,,,2.1739366515837093e-05,0.03,,,,,,,99,,,,,,,,
0,,,,,,,0.3533162772655487,,5.404097557067871,,252.5,2.1918551283306442e-05,0.029999999329447746,,,1.0,1.0,,,,,99,,2.537412643432617,,,,,,
,,,,,,,,,,,,,,3.06986425339366e-05,0.03,,,,,,,149,,,,,,,,
0,,,,,,,0.2935812473297119,,5.356081008911133,,253.125,3.087782897637226e-05,0.029999999329447746,,,1.0,1.0,,,,,149,,2.457124710083008,,,,,,
,,,,,,,,,,,,,,3.9657918552036127e-05,0.03,,,,,,,199,,,,,,,,
0,,,,,,,0.3163391351699829,,4.945245265960693,,231.375,3.983710485044867e-05,0.029999999329447746,,,1.0,1.0,,,,,199,,2.8560657501220703,,,,,,
,,,0.001953125,,0.921875,,,,,,,,,,,1.0,1.0,,,,,0,,,,0.0,,0.0,,0.0
,,,0.005859375,,0.9609375,,,,,,,,,,,1.0,1.0,,,,,1,,,,0.0,,0.0,,0.0
,,,0.001650164951570332,,0.5159516334533691,,,,,,,,,,,1.0,1.0,,,,,2,,,,0.0,,0.0,,0.0
,,,0.0,,0.0703125,,,,,,,,,,,1.0,1.0,,,,,3,,,,0.0,,0.0,,0.0
,,,0.0,,0.0625,,,,,,,,,,,1.0,1.0,,,,,4,,,,0.0,,0.0,,0.0
,,,0.15000000596046448,,0.5240384340286255,,,,,,,,,,,1.0,1.0,,,,,5,,,,0.0,,0.0,,0.0
,,,0.201171875,,0.984375,,,,,,,,,,,1.0,1.0,,,,,6,,,,0.0,,0.0,,0.0
,,,0.15468749403953552,,0.9609375,,,,,,,,,,,1.0,1.0,,,,,7,,,,0.0,,0.0,,0.0
,,,0.1622641533613205,,0.6818181872367859,,,,,,,,,,,1.0,1.0,,,,,8,,,,0.0,,0.0,,0.0
,,,0.0,,0.328125,,,,,,,,,,,1.0,1.0,,,,,9,,,,0.0,,0.0,,0.0
,,,0.0,,0.34375,,,,,,,,,,,1.0,1.0,,,,,10,,,,0.0,,0.0,,0.0
,,,0.0,,0.296875,,,,,,,,,,,1.0,1.0,,,,,11,,,,0.0,,0.0,,0.0
,,,0.16599999368190765,,0.5106666684150696,,,,,,,,,,,1.0,1.0,,,,,12,,,,0.0,,0.0,,0.0
,,,0.166015625,,0.703125,,,,,,,,,,,1.0,1.0,,,,,13,,,,0.0,,0.0,,0.0
,,,0.1901041716337204,,0.6171875,,,,,,,,,,,1.0,1.0,,,,,14,,,,0.0,,0.0,,0.0
,,,0.1111111119389534,,0.34173670411109924,,,,,,,,,,,1.0,1.0,,,,,15,,,,0.0,,0.0,,0.0
,,,0.0,,0.046875,,,,,,,,,,,1.0,1.0,,,,,16,,,,0.0,,0.0,,0.0
,,,0.0,,0.0078125,,,,,,,,,,,1.0,1.0,,,,,17,,,,0.0,,0.0,,0.0
,,,0.0,,0.04653679579496384,,,,,,,,,,,1.0,1.0,,,,,18,,,,0.0,,0.0,,0.0
,,,0.0,,0.0859375,,,,,,,,,,,1.0,1.0,,,,,19,,,,0.0,,0.0,,0.0
,,,0.0,,0.03125,,,,,,,,,,,1.0,1.0,,,,,20,,,,0.0,,0.0,,0.0
,,,0.0,,0.4953922629356384,,,,,,,,,,,1.0,1.0,,,,,21,,,,0.0,,0.0,,0.0
,,,0.001953125,,0.953125,,,,,,,,,,,1.0,1.0,,,,,22,,,,0.0,,0.0,,0.0
,,,0.0015625000232830644,,0.9609375,,,,,,,,,,,1.0,1.0,,,,,23,,,,0.0,,0.0,,0.0
,,,0.0,,0.9455665349960327,,,,,,,,,,,1.0,1.0,,,,,24,,,,0.0,,0.0,,0.0
,,,0.0,,0.9375,,,,,,,,,,,1.0,1.0,,,,,25,,,,0.0,,0.0,,0.0
,,,0.0,,0.953125,,,,,,,,,,,1.0,1.0,,,,,26,,,,0.0,,0.0,,0.0
,,,0.03396226465702057,,0.9061635732650757,,,,,,,,,,,1.0,1.0,,,,,27,,,,0.0,,0.0,,0.0
,,,0.0651041641831398,,0.8828125,,,,,,,,,,,1.0,1.0,,,,,28,,,,0.0,,0.0,,0.0
,,,0.041015625,,0.8828125,,,,,,,,,,,1.0,1.0,,,,,29,,,,0.0,,0.0,,0.0
,,,0.02823529578745365,,0.9296853542327881,,,,,,,,,,,1.0,1.0,,,,,30,,,,0.0,,0.0,,0.0
,,,0.005859375,,0.921875,,,,,,,,,,,1.0,1.0,,,,,31,,,,0.0,,0.0,,0.0
,,,0.005859375,,0.9296875,,,,,,,,,,,1.0,1.0,,,,,32,,,,0.0,,0.0,,0.0
,,,0.0,,0.5256157517433167,,,,,,,,,,,1.0,1.0,,,,,33,,,,0.0,,0.0,,0.0
,,,0.0,,0.0546875,,,,,,,,,,,1.0,1.0,,,,,34,,,,0.0,,0.0,,0.0
,,,0.0,,0.0703125,,,,,,,,,,,1.0,1.0,,,,,35,,,,0.0,,0.0,,0.0
,,,0.16417910158634186,,0.5245901346206665,,,,,,,,,,,1.0,1.0,,,,,36,,,,0.0,,0.0,,0.0
,,,0.189453125,,0.9609375,,,,,,,,,,,1.0,1.0,,,,,37,,,,0.0,,0.0,,0.0
,,,0.2708333432674408,,0.984375,,,,,,,,,,,1.0,1.0,,,,,38,,,,0.0,,0.0,,0.0
,,,0.16190476715564728,,0.692307710647583,,,,,,,,,,,1.0,1.0,,,,,39,,,,0.0,,0.0,,0.0
,,,0.0,,0.3359375,,,,,,,,,,,1.0,1.0,,,,,40,,,,0.0,,0.0,,0.0
,,,0.0,,0.359375,,,,,,,,,,,1.0,1.0,,,,,41,,,,0.0,,0.0,,0.0
,,,0.16875000298023224,,0.49772727489471436,,,,,,,,,,,1.0,1.0,,,,,42,,,,0.0,,0.0,,0.0
,,,0.2109375,,0.6640625,,,,,,,,,,,1.0,1.0,,,,,43,,,,0.0,,0.0,,0.0
,,,0.16015625,,0.6796875,,,,,,,,,,,1.0,1.0,,,,,44,,,,0.0,,0.0,,0.0
,,,0.12127659469842911,,0.3444931209087372,,,,,,,,,,,1.0,1.0,,,,,45,,,,0.0,,0.0,,0.0
,,,0.0,,0.0078125,,,,,,,,,,,1.0,1.0,,,,,46,,,,0.0,,0.0,,0.0
,,,0.0,,0.046875,,,,,,,,,,,1.0,1.0,,,,,47,,,,0.0,,0.0,,0.0
,,,0.0,,0.0234375,,,,,,,,,,,1.0,1.0,,,,,48,,,,0.0,,0.0,,0.0
,,,0.0,,0.023622047156095505,,,,,,,,,,,1.0,1.0,,,,,49,,,,0.0,,0.0,,0.0
,,,0.0,,0.0703125,,,,,,,,,,,1.0,1.0,,,,,50,,,,0.0,,0.0,,0.0
,,,0.0,,0.0390625,,,,,,,,,,,1.0,1.0,,,,,51,,,,0.0,,0.0,,0.0
,,,0.0,,0.4784482717514038,,,,,,,,,,,1.0,1.0,,,,,52,,,,0.0,,0.0,,0.0
,,,0.00390625,,0.9453125,,,,,,,,,,,1.0,1.0,,,,,53,,,,0.0,,0.0,,0.0
,,,0.0,,0.9453125,,,,,,,,,,,1.0,1.0,,,,,54,,,,0.0,,0.0,,0.0
,,,0.0,,0.9666299819946289,,,,,,,,,,,1.0,1.0,,,,,55,,,,0.0,,0.0,,0.0
,,,0.0,,0.9296875,,,,,,,,,,,1.0,1.0,,,,,56,,,,0.0,,0.0,,0.0
,,,0.0,,0.9375,,,,,,,,,,,1.0,1.0,,,,,57,,,,0.0,,0.0,,0.0
,,,0.04374999925494194,,0.875,,,,,,,,,,,1.0,1.0,,,,,58,,,,0.0,,0.0,,0.0
,,,0.0572916679084301,,0.890625,,,,,,,,,,,1.0,1.0,,,,,59,,,,0.0,,0.0,,0.0
,,,0.044921875,,0.90625,,,,,,,,,,,1.0,1.0,,,,,60,,,,0.0,,0.0,,0.0
,,,0.026716500520706177,,0.8997784852981567,,,,,,,,,,,1.0,1.0,,,,,61,,,,0.0,,0.0,,0.0
,,,0.00390625,,0.9375,,,,,,,,,,,1.0,1.0,,,,,62,,,,0.0,,0.0,,0.0
,,,0.005859375,,0.9296875,,,,,,,,,,,1.0,1.0,,,,,63,,,,0.0,,0.0,,0.0
,,,0.0,,0.5442478060722351,,,,,,,,,,,1.0,1.0,,,,,64,,,,0.0,,0.0,,0.0
,,,0.0,,0.046875,,,,,,,,,,,1.0,1.0,,,,,65,,,,0.0,,0.0,,0.0
,,,0.0,,0.0625,,,,,,,,,,,1.0,1.0,,,,,66,,,,0.0,,0.0,,0.0
,,,0.134848490357399,,0.5232323408126831,,,,,,,,,,,1.0,1.0,,,,,67,,,,0.0,,0.0,,0.0
,,,0.1953125,,0.96875,,,,,,,,,,,1.0,1.0,,,,,68,,,,0.0,,0.0,,0.0
,,,0.197265625,,0.984375,,,,,,,,,,,1.0,1.0,,,,,69,,,,0.0,,0.0,,0.0
,,,0.1875,,0.6898148059844971,,,,,,,,,,,1.0,1.0,,,,,70,,,,0.0,,0.0,,0.0
,,,0.0,,0.359375,,,,,,,,,,,1.0,1.0,,,,,71,,,,0.0,,0.0,,0.0
,,,0.0,,0.3125,,,,,,,,,,,1.0,1.0,,,,,72,,,,0.0,,0.0,,0.0
,,,0.16265060007572174,,0.4757697582244873,,,,,,,,,,,1.0,1.0,,,,,73,,,,0.0,,0.0,,0.0
,,,0.2239583283662796,,0.71875,,,,,,,,,,,1.0,1.0,,,,,74,,,,0.0,,0.0,,0.0
,,,0.12031249701976776,,0.6484375,,,,,,,,,,,1.0,1.0,,,,,75,,,,0.0,,0.0,,0.0
,,,0.11372549831867218,,0.3267125189304352,,,,,,,,,,,1.0,1.0,,,,,76,,,,0.0,,0.0,,0.0
,,,0.0,,0.015625,,,,,,,,,,,1.0,1.0,,,,,77,,,,0.0,,0.0,,0.0
,,,0.0,,0.03125,,,,,,,,,,,1.0,1.0,,,,,78,,,,0.0,,0.0,,0.0
,,,0.0,,0.023532669991254807,,,,,,,,,,,1.0,1.0,,,,,79,,,,0.0,,0.0,,0.0
,,,0.0,,0.078125,,,,,,,,,,,1.0,1.0,,,,,80,,,,0.0,,0.0,,0.0
,,,0.0,,0.0390625,,,,,,,,,,,1.0,1.0,,,,,81,,,,0.0,,0.0,,0.0
,,,0.0,,0.5206185579299927,,,,,,,,,,,1.0,1.0,,,,,82,,,,0.0,,0.0,,0.0
,,,0.001953125,,0.9453125,,,,,,,,,,,1.0,1.0,,,,,83,,,,0.0,,0.0,,0.0
,,,0.0031250000465661287,,0.9453125,,,,,,,,,,,1.0,1.0,,,,,84,,,,0.0,,0.0,,0.0
,,,0.0,,0.9464285373687744,,,,,,,,,,,1.0,1.0,,,,,85,,,,0.0,,0.0,,0.0
,,,0.0,,0.953125,,,,,,,,,,,1.0,1.0,,,,,86,,,,0.0,,0.0,,0.0
,,,0.0,,0.953125,,,,,,,,,,,1.0,1.0,,,,,87,,,,0.0,,0.0,,0.0
,,,0.06818182021379471,,0.9529914855957031,,,,,,,,,,,1.0,1.0,,,,,88,,,,0.0,,0.0,,0.0
,,,0.056640625,,0.875,,,,,,,,,,,1.0,1.0,,,,,89,,,,0.0,,0.0,,0.0
,,,0.033203125,,0.875,,,,,,,,,,,1.0,1.0,,,,,90,,,,0.0,,0.0,,0.0
